PROVIDER_NUMBER,FYB,FYE,STATUS,C000001_20000_00500,C000001_20000_00600,C000001_20000_00700
221300,01-APR-12,30-SEP-12,Settled w/Audit,,8665971,43955104
221302,01-OCT-11,30-SEP-12,Settled,,12140212,47574374
221303,01-OCT-11,30-SEP-12,As Submitted,,8277674,52715202
221990,01-JAN-12,31-DEC-12,Settled,,4382269,
222000,01-OCT-11,30-SEP-12,Settled,65427967,141867767,220144
222002,01-SEP-12,31-AUG-13,Settled,32032561,96082740,353131
222003,01-JUL-12,30-JUN-13,Settled,91087074,104602794,387693
222006,01-JUL-12,30-JUN-13,Settled,95159090,96707617,7489396
222007,01-OCT-11,30-SEP-12,Settled,114838632,162853947,1811239
222010,01-OCT-11,30-SEP-12,Settled,36172644,86696314,
222023,01-JUL-12,30-JUN-13,Settled,20995316,22281011,9313
222026,01-OCT-11,30-SEP-12,Settled,53720094,72670052,18566057
222027,01-OCT-11,31-AUG-12,Reopened,63781777,144247577,7403167
222027,01-SEP-12,31-DEC-12,Reopened,20113806,51567631,2598959
222043,01-JAN-12,31-DEC-12,Settled,30529948,94731271,1529470
222044,01-SEP-12,31-AUG-13,Settled,18029177,54455639,
222045,01-SEP-12,31-AUG-13,Settled,18863111,56826603,
222046,01-SEP-12,31-AUG-13,Settled,49072025,148846181,
222047,01-OCT-11,30-SEP-12,Settled,25236942,66129885,10421842
222048,01-OCT-11,30-SEP-12,Settled,21914711,64281758,3579945
223026,01-JAN-12,31-DEC-12,Settled w/Audit,50050575,67190846,8301887
223027,01-JUL-12,30-JUN-13,Settled,55307426,60454148,25522159
223029,01-OCT-11,30-SEP-12,Settled,30609662,59996683,1889731
223030,01-JAN-12,31-DEC-12,Settled,16294022,25590400,2365585
223032,01-OCT-11,30-SEP-12,Settled,33228761,30944282,25050808
223034,01-OCT-11,30-SEP-12,Settled,100161323,147077143,66587503
223300,01-OCT-11,30-SEP-12,Settled,,33652057,25366447
223302,01-OCT-11,30-SEP-12,Settled,,790797711,665726298
224001,01-JUL-12,30-JUN-13,Settled,20401711,25169173,13403
224007,01-OCT-11,30-SEP-12,Reopened,82162453,182074253,55833034
224013,01-JAN-12,31-DEC-12,Settled,24637663,39545168,7704992
224018,01-JAN-12,31-DEC-12,Settled,12806541,25721145,8175492
224021,01-JAN-12,31-DEC-12,Settled,16172559,31096800,6829757
224022,01-SEP-12,31-AUG-13,Settled,18127930,41895809,6587451
224023,01-JAN-12,31-DEC-12,Settled,41252685,90339260,12252496
224028,01-JUL-12,30-JUN-13,Settled,8144773,9701430,510620
224031,01-JUL-12,30-JUN-13,Settled,7750863,9831196,313376
224032,01-JUL-12,30-JUN-13,Settled,62157994,59508190,83572
224033,01-JAN-12,31-DEC-12,Settled,6621564,10047497,
224038,01-JAN-12,31-DEC-12,Settled,12703846,19749200,6670950
224039,01-OCT-11,30-SEP-12,Settled,21225142,34230541,
224040,01-JUL-12,30-JUN-13,Settled,15633803,17972404,80
230002,01-JUL-12,30-JUN-13,As Submitted,195738999,289625560,214230041
230003,01-JUL-12,30-JUN-13,Settled,39964042,32168909,64026292
230004,01-JUL-12,30-JUN-13,Settled,247425659,226887648,525208438
230005,01-JAN-12,31-DEC-12,Reopened,67471252,99030036,221388128
230013,01-JAN-12,31-DEC-12,Settled,41690141,45141574,52424339
230015,01-JAN-12,31-DEC-12,Settled,37306256,23328423,90464277
230017,01-JAN-12,31-DEC-12,Settled w/Audit,428544101,719461159,467339993
230019,01-JUL-12,30-JUN-13,Settled w/Audit,515723324,851497844,649031350
230020,01-JAN-12,31-DEC-12,Settled w/Audit,521233215,1088345222,857675485
230021,01-OCT-11,30-SEP-12,Reopened,273021739,298159166,316778915
230022,01-JAN-12,31-DEC-12,Reopened,60750451,51481903,135788267
230024,01-JAN-12,31-DEC-12,Settled w/Audit,312079621,526345017,370937022
230029,01-JUL-12,30-JUN-13,Settled,279922912,471635525,372406380
230030,01-JUL-12,30-JUN-13,Reopened,82172397,68454911,127175963
230031,01-JUL-12,30-JUN-13,Reopened,67902746,101760974,99510570
230035,01-JUL-12,30-JUN-13,Settled,58231309,44905737,109956553
230036,01-JUL-12,30-JUN-13,Reopened,82613447,102057514,173177484
230037,01-JUL-12,30-JUN-13,Reopened,48104625,43932916,67842360
230038,01-JUL-12,30-JUN-13,Settled w/Audit,1100686378,1694974282,1153072821
230040,01-OCT-11,30-SEP-12,Reopened,47450020,42871371,85547783
230041,01-OCT-11,30-SEP-12,Settled w/Audit,215013324,444038521,305440878
230046,01-JUL-12,30-JUN-13,Amended,2133661362,2597680020,2715740463
230047,01-JAN-12,31-DEC-12,Settled w/Audit,330558589,478050010,420832305
230053,01-JAN-12,31-DEC-12,Amended,1167122641,1434280099,1407382512
230054,01-JUL-12,31-AUG-12,Settled,29626337,38548294,50116352
230054,01-SEP-12,30-JUN-13,Settled,154704671,193353946,249885808
230055,01-JAN-12,31-DEC-12,Settled,61232061,56316841,127078054
230058,01-JUL-12,30-JUN-13,Settled,59309231,53708180,101318554
230059,01-JUL-12,30-JUN-13,Amended,335487021,429943049,413440614
230066,01-JUL-12,30-JUN-13,Settled,154580219,134588080,243458285
230069,01-JUL-12,30-JUN-13,Settled w/Audit,83861978,63658369,237585019
230070,01-JUL-12,30-JUN-13,Settled w/Audit,345706329,835316418,501419444
230071,01-NOV-11,31-OCT-12,Settled,9427657,6903222,6631888
230072,01-APR-12,31-MAR-13,Settled,149895859,177078866,272248890
230075,01-JAN-12,31-DEC-12,Settled,180316929,197376356,324936943
230077,01-JUL-12,30-JUN-13,Reopened,196698780,332169378,307900348
230078,01-OCT-11,30-SEP-12,Settled,22722186,16039581,32502732
230080,01-OCT-11,30-SEP-12,Settled,69153316,61708641,158624469
230081,01-JUL-12,30-JUN-13,Amended,57861544,53624605,95494714
230085,01-JUL-12,30-JUN-13,Settled,27592530,14317990,52916169
230089,01-JAN-12,31-DEC-12,Settled w/Audit,151295653,229497634,196330295
230092,01-JUL-12,30-JUN-13,Reopened,332873617,557684243,742591770
230093,01-JUL-12,30-JUN-13,Reopened,47839276,23513955,64803275
230095,01-APR-12,31-MAR-13,Reopened,37348121,20706241,39251623
230096,01-OCT-11,30-SEP-12,Settled,34877311,17564279,62661172
230097,01-JUL-12,30-JUN-13,Settled,430712689,702928589,501545941
230099,01-JUL-12,30-JUN-13,Settled,141576225,166161462,216517425
230100,01-JUL-12,30-JUN-13,Settled,41584882,12971029,71095756
230101,01-OCT-11,25-JUN-12,Settled,43759813,25247289,100053179
230104,01-JAN-12,31-DEC-12,Settled w/Audit,401584776,604104229,518895295
230105,01-JAN-12,30-SEP-12,Reopened,119001110,158287634,192430241
230106,01-JUL-12,30-JUN-13,Reopened,59976053,34483610,119518253
230108,01-JUL-12,30-JUN-13,Settled,59593592,29040536,83938550
230110,01-OCT-11,30-SEP-12,Reopened,49356705,39087373,115299105
230117,01-JUL-12,30-JUN-13,Settled w/Audit,343343632,812335866,571158760
230118,01-OCT-11,30-SEP-12,Settled,28257238,17965480,43126688
230121,01-JAN-12,31-DEC-12,Reopened,77972943,85537116,235473883
230130,01-JAN-12,31-DEC-12,Settled w/Audit,1042987609,1781851933,1382527245
230132,01-JUL-12,30-JUN-13,Amended,288620512,644284237,515323847
230133,01-JAN-12,31-DEC-12,Reopened,58804029,33130818,85109512
230141,01-OCT-11,30-SEP-12,Settled w/Audit,343537563,645259558,570927364
230142,01-JAN-12,31-DEC-12,Reopened,122125964,197265358,263156555
230144,01-JAN-12,31-DEC-12,Settled,27586370,27467448,20545179
230146,01-JAN-12,31-DEC-12,Settled,233211001,326851557,261467988
230151,01-JAN-12,31-DEC-12,Settled w/Audit,218964512,279192572,228829508
230156,01-JUL-12,30-JUN-13,Settled w/Audit,587042109,973487858,849209730
230165,01-JUL-12,30-JUN-13,Amended,575836692,801543691,924860502
230167,01-OCT-11,30-SEP-12,Settled w/Audit,244785056,428032709,377628280
230174,01-JUL-12,30-JUN-13,Reopened,46179274,27927031,98760814
230176,01-JAN-12,31-DEC-12,Settled,113479244,238215114,250875004
230180,01-JUL-12,30-JUN-13,Reopened,34063980,18545787,82104863
230193,01-OCT-11,30-SEP-12,Settled,93326110,167870876,176017650
230195,01-JUL-12,30-JUN-13,Settled w/Audit,323444097,628602564,413316934
230197,01-JUL-12,30-JUN-13,Settled w/Audit,351943290,627116290,456998858
230207,01-OCT-11,30-SEP-12,Reopened,112616958,134207646,166531920
230208,01-JAN-12,31-DEC-12,Reopened,45015097,23967910,75166385
230216,01-JUL-12,30-JUN-13,Settled,151647266,237407961,220701902
230217,01-JUL-12,30-JUN-13,Settled,87387688,99014283,197972553
230222,01-JUL-12,30-JUN-13,Reopened,230121529,295777563,342849266
230227,01-OCT-11,30-SEP-12,Settled w/Audit,214180452,347597413,317340222
230230,01-JAN-12,31-DEC-12,Settled w/Audit,609359928,1128773530,1066569473
230236,01-JUL-12,30-JUN-13,As Submitted,227058357,262786858,400648108
230239,01-JAN-12,31-DEC-12,Reopened,64989392,60122236,108136215
230241,01-JUL-12,30-JUN-13,Settled,34715225,22365609,47287297
230244,01-OCT-11,30-SEP-12,Settled w/Audit,113889080,146906883,159203190
230254,01-JAN-12,31-DEC-12,Settled w/Audit,207429867,367735788,266195817
230259,01-JUL-12,30-JUN-13,Settled,92482051,81983860,147299701
230264,01-JAN-12,31-DEC-12,Settled,7970396,3496818,15276056
230269,01-JAN-12,31-DEC-12,Settled w/Audit,451549300,772145167,683742382
230270,01-JAN-12,31-DEC-12,Settled w/Audit,119121863,218644314,196599981
230273,01-JAN-12,31-DEC-12,Settled w/Audit,242281043,557746390,303270907
230275,01-JAN-12,31-DEC-12,Settled,36695954,57919918,624445
230277,01-NOV-11,31-OCT-12,Settled,146228078,246844316,232094175
230279,01-JUL-12,30-JUN-13,Settled,14068249,25856940,1416495
230297,01-MAY-12,30-APR-13,Settled,240927422,178720046,460692940
230301,01-JAN-12,31-DEC-12,Settled,24837222,15324769,84554624
230302,01-JAN-12,31-DEC-12,Settled,265590836,305350833,291298839
231300,01-JUL-12,30-JUN-13,Settled,14246883,3533443,21306749
231301,01-JUL-12,30-JUN-13,Settled,24303803,8539664,28394446
231303,01-JAN-12,31-DEC-12,Reopened,,4408289,24177560
231304,01-JAN-12,31-DEC-12,Settled,,11986049,35364596
231305,01-JUL-12,30-JUN-13,Settled,21274560,13420062,28988248
231306,01-APR-12,31-MAR-13,Reopened,25944725,8336989,22304721
231307,01-OCT-11,30-SEP-12,Reopened,,3289136,18840389
231308,01-APR-12,31-MAR-13,Settled,,862160,9307972
231309,01-JUL-12,30-JUN-13,Settled,12280227,6718016,15067007
231310,01-JUL-12,30-JUN-13,Settled,,8508423,36311320
231311,01-JUL-12,30-JUN-13,Settled,,1748120,8428934
231312,01-APR-12,31-MAR-13,Settled,,5305372,23176463
231313,01-JAN-12,31-DEC-12,Reopened,9951992,4033818,8096853
231314,01-OCT-11,30-SEP-12,Reopened,,4770124,24254189
231315,01-JUL-12,30-JUN-13,Settled,,7177074,43174603
231316,01-OCT-11,30-SEP-12,Reopened,,5666573,26315776
231317,01-JUL-12,30-JUN-13,Reopened,14563406,6582451,24389485
231318,01-JAN-12,31-DEC-12,Settled,,15290595,38456975
231319,01-JUL-12,30-JUN-13,Settled,,11917168,41956466
231320,01-JUL-12,30-JUN-13,Settled,,2430033,33086512
231321,01-JUL-12,30-JUN-13,Settled,,16149343,60649348
231322,01-APR-12,31-MAR-13,Settled w/Audit,,14271392,30231350
231323,01-JUL-12,30-JUN-13,Settled,45696405,17784777,84395446
231324,01-JUL-12,30-JUN-13,Settled,,1712933,26804736
231325,01-JUL-12,30-JUN-13,Reopened,,7829258,46326563
231326,01-JAN-12,31-DEC-12,Settled,,11775131,67503097
231327,01-APR-12,31-MAR-13,Settled,,6311038,54201775
231328,01-JAN-12,31-DEC-12,Settled,,13786945,64257418
231329,01-JAN-12,31-DEC-12,Settled,,955664,17797045
231330,01-JUL-12,30-JUN-13,Settled,26779344,13589121,32652765
231331,01-JAN-12,31-DEC-12,Reopened,,5747279,60866719
231332,01-JAN-12,31-DEC-12,Settled,49796984,14152199,83692300
231333,01-JUL-12,30-JUN-13,Reopened,,11371939,63059308
231334,01-JAN-12,31-DEC-12,Settled,30882456,30409345,82737269
231335,01-JUL-12,30-JUN-13,Settled,,23801259,88533275
231337,26-JUN-12,30-SEP-12,Reopened,,7855139,36731572
232012,01-FEB-12,31-JAN-13,Settled,10218689,28872693,
232019,01-JUN-12,31-MAY-13,Reopened,19667686,93350904,
232020,01-OCT-11,30-SEP-12,Settled,7649251,22397210,
232021,01-JUL-12,30-JUN-13,Settled,11837337,23816799,
232023,01-JAN-12,31-DEC-12,Reopened,12552957,35531557,
232024,01-MAY-12,30-APR-13,Settled,15120916,43018625,
232025,01-OCT-11,30-SEP-12,Settled,20922771,32346534,2655435
232026,01-JAN-12,31-DEC-12,As Submitted,8368864,15829013,
232027,01-DEC-11,30-NOV-12,Reopened,24510557,108827072,
232029,01-JUL-12,30-JUN-13,Settled,43252691,64447845,10100
232030,01-FEB-12,31-JAN-13,Settled,11543065,36782346,
232031,01-MAY-12,30-APR-13,Reopened,15357570,53339979,
232032,01-SEP-12,31-AUG-13,Reopened,14382263,45329894,
232033,01-MAR-12,28-FEB-13,Settled,11617608,38291776,
232034,01-JUL-12,30-JUN-13,Settled,19712545,30464426,37193152
232035,01-JUN-12,31-MAY-13,Reopened,8990768,31025571,
232036,01-MAR-12,28-FEB-13,Settled,15928734,45509761,
232037,01-JAN-12,31-DEC-12,Settled,12131624,40708793,
232038,01-JAN-12,31-DEC-12,Settled,11087954,34158966,
233025,01-JUL-12,30-JUN-13,Settled,11158659,13688050,2646352
233026,01-APR-12,31-MAR-13,Settled,45219430,52041726,20743508
233027,01-NOV-11,31-OCT-12,Reopened,73503647,71382129,68495864
233029,01-JAN-12,31-DEC-12,Settled,3846416,4480983,244832
233300,01-JAN-12,31-DEC-12,Settled,,363291040,387481413
234006,01-JUL-12,30-JUN-13,Settled,33468271,26910341,29369212
234011,01-JAN-12,31-DEC-12,Settled,16788602,26424583,
234021,01-JUL-12,30-JUN-13,Settled,11391880,26792459,2078408
234023,01-JUL-12,30-JUN-13,Settled,28696752,62378347,2674422
234025,01-OCT-11,30-SEP-12,Settled,43257856,40446852,
234026,01-OCT-11,30-SEP-12,Settled,52744177,45452603,
234030,01-JAN-12,31-DEC-12,Settled,13914438,28669833,2756790
234035,01-OCT-11,30-SEP-12,Settled,45695561,44508684,
234038,01-JAN-12,31-DEC-12,Settled,15620764,25456999,
234040,01-JAN-12,31-DEC-12,Settled,7742097,20972768,
234041,01-OCT-11,30-SEP-12,Settled,71799449,53508297,
234042,05-SEP-12,31-DEC-12,Settled,6629213,7081117,2204635
240001,01-JAN-12,31-DEC-12,Reopened,420535690,827144683,605572276
240002,01-JUL-12,30-JUN-13,As Submitted,250092432,561305663,241471376
240004,01-JAN-12,31-DEC-12,Settled,513545113,837923793,579097550
240006,01-JAN-12,31-DEC-12,Settled,107720110,29706813,156020801
240010,01-JAN-12,31-DEC-12,Amended,1003756971,1592604272,529212677
240014,01-JAN-12,31-DEC-12,Settled,47348636,40236945,82650193
240018,01-JAN-12,31-DEC-12,Settled,73468415,36251898,92095302
240019,01-JUL-12,30-JUN-13,As Submitted,250320684,83929311,232821239
240020,01-JAN-12,31-DEC-12,Amended,72663329,100592200,120869725
240022,01-JUL-12,30-JUN-13,Reopened,34999736,18448802,46223264
240030,01-JAN-12,31-DEC-12,Settled w/Audit,84591809,96964714,110569109
240036,01-JUL-12,30-JUN-13,Settled,550138268,884491122,642457906
240038,01-JAN-12,31-DEC-12,Amended,375391519,997720457,443782133
240040,01-JAN-12,31-DEC-12,Settled,77372921,46013850,116655882
240043,01-JAN-12,31-DEC-12,Settled,95897072,33984469,117421093
240044,01-OCT-11,30-SEP-12,Settled,61737281,39046070,73761102
240047,01-JAN-12,31-DEC-12,Amended,185637721,311198271,256903187
240050,01-JAN-12,31-DEC-12,Settled,76122030,70984168,138475474
240052,01-OCT-11,30-SEP-12,Settled,78212576,64075216,121869753
240053,01-JAN-12,31-DEC-12,As Submitted,398230491,408580714,366674894
240056,01-JAN-12,31-DEC-12,Settled,145282815,119650448,198160792
240057,01-JAN-12,31-DEC-12,Amended,715851835,1887188458,832722228
240059,01-OCT-11,30-SEP-12,Settled,45435134,53946085,81951453
240061,01-JAN-12,31-DEC-12,Settled,535931063,555519782,622352467
240063,01-SEP-12,31-AUG-13,Settled,243971107,462140772,321807251
240064,01-JAN-12,31-DEC-12,Settled,57201753,37590772,81265971
240066,01-JAN-12,31-DEC-12,Settled,72745730,69726685,102453074
240069,01-JAN-12,31-DEC-12,Amended,44118832,55736645,63174186
240071,01-JAN-12,31-DEC-12,Settled,36062369,19213243,55677369
240075,01-JUL-12,30-JUN-13,Settled w/Audit,126177648,127493638,184346672
240076,01-JAN-12,31-DEC-12,Settled,56351561,57212689,106033949
240078,01-JAN-12,31-DEC-12,Reopened,321163225,625192639,354209721
240080,01-JAN-12,31-DEC-12,Amended,1030926237,1990095479,1133654062
240084,01-JAN-12,31-DEC-12,Settled,48978089,38125170,63256061
240088,01-JAN-12,31-DEC-12,Settled w/Audit,88525046,73686839,114127628
240093,01-JAN-12,31-DEC-12,Reopened,172135133,221122344,186022773
240100,01-JUL-12,30-JUN-13,Amended,109761176,128196410,133692741
240101,01-JUL-12,30-JUN-13,Settled w/Audit,58707880,46984401,63452728
240104,01-JAN-12,31-DEC-12,Settled w/Audit,100695606,120418632,143779839
240106,01-JAN-12,31-DEC-12,Settled,469420807,977241084,573260115
240115,01-JAN-12,31-DEC-12,Settled w/Audit,301261668,769082262,386853870
240117,01-JAN-12,31-DEC-12,Settled w/Audit,84217137,43647621,106345044
240132,01-JAN-12,31-DEC-12,Amended,168573225,427715796,195878025
240141,01-JAN-12,31-DEC-12,Settled,46787688,35093467,96920385
240166,01-JAN-12,31-DEC-12,Settled,59275966,34229605,67773236
240187,01-JAN-12,31-DEC-12,Settled,59761768,45733249,71820251
240196,01-JAN-12,31-DEC-12,Settled,24262580,2029031,82854149
240207,01-JAN-12,31-DEC-12,Settled,165245496,304449172,209441297
240210,01-SEP-12,31-AUG-13,Amended,211927156,382865394,303863629
240213,01-SEP-12,31-AUG-13,Amended,113873330,213036931,155831730
240214,01-DEC-11,30-NOV-12,Settled,90598175,150568173,99040414
241300,01-JAN-12,31-DEC-12,Settled,8093054,4127618,8410733
241301,01-JUL-12,30-JUN-13,Reopened,13426161,6090049,11558635
241302,01-JUL-12,30-JUN-13,Settled,,877014,6594697
241303,01-JUL-12,30-JUN-13,Reopened,,2255054,11999695
241304,01-JUL-12,30-JUN-13,Reopened,,2452122,5445201
241305,01-OCT-11,30-SEP-12,Settled,,18982658,52619692
241306,01-JAN-12,31-DEC-12,Settled,,5508071,21359912
241308,01-JAN-12,31-DEC-12,Settled,,2437332,12708123
241309,01-JUL-12,30-JUN-13,Settled,18165522,6974181,18060355
241311,01-OCT-11,30-SEP-12,Settled,,1468354,12548152
241312,01-JAN-12,31-DEC-12,Settled,10433118,6045200,8625992
241313,01-JUL-12,30-JUN-13,Settled,,1304070,7091990
241314,01-OCT-11,30-SEP-12,Settled,12367637,7452014,8950920
241315,01-JUL-12,30-JUN-13,Settled,,1489472,13697792
241316,01-JAN-12,31-DEC-12,Settled,17466278,10048388,15182232
241317,01-JAN-12,31-DEC-12,Settled,12765360,5020486,9191054
241318,01-OCT-11,30-SEP-12,Settled,,5947954,15598666
241319,01-JAN-12,31-DEC-12,Reopened,,5394177,17310430
241320,01-OCT-11,30-SEP-12,Settled,44119500,26200803,47057550
241321,01-JUL-12,30-JUN-13,Settled,7753944,4192585,5376855
241322,01-JAN-12,31-DEC-12,Settled w/Audit,,5316472,26744216
241323,01-JUN-12,31-MAY-13,Settled,,3638681,6585028
241325,01-JAN-12,31-DEC-12,Settled w/Audit,,11776530,36159852
241326,01-JUL-12,30-JUN-13,Settled,23377671,11658612,26238606
241327,01-JAN-12,31-DEC-12,Settled,,4282926,12529752
241328,01-FEB-12,30-JUN-12,Settled,,736229,4816645
241328,01-JUL-12,30-JUN-13,As Submitted,10541468,1233752,12883072
241329,01-JAN-12,31-DEC-12,Reopened,75106173,43949896,80899571
241330,01-JUL-12,30-JUN-13,Settled w/Audit,23624832,13382697,31219703
241331,01-JUL-12,30-JUN-13,Settled,,2941275,13345745
241332,01-MAY-12,30-APR-13,Reopened,,4816876,16053115
241333,01-JAN-12,31-DEC-12,Settled,,2019281,18903969
241334,01-JAN-12,31-DEC-12,Settled,,5172043,18668614
241335,01-OCT-11,30-SEP-12,Settled,22876524,14053215,19310080
241336,01-OCT-11,30-SEP-12,Settled,11161957,6460341,9568232
241337,01-JAN-12,31-DEC-12,Settled,,1861720,5747992
241338,01-JAN-12,31-DEC-12,Amended,34704607,18407957,27176653
241339,01-JUL-12,30-JUN-13,Settled,11770336,4907210,9877566
241340,01-JUL-12,30-JUN-13,Settled,15967937,4995754,11869370
241341,01-OCT-11,30-SEP-12,Settled,9041433,5657739,5467364
241342,01-OCT-11,30-SEP-12,Settled,20459622,10206894,15340526
241343,01-JAN-12,31-DEC-12,Settled,15855211,9612222,17110429
241344,01-OCT-11,30-SEP-12,Settled,27947779,11749207,33228888
241345,01-JAN-12,31-DEC-12,Settled,,3406352,20046925
241346,01-JAN-12,31-DEC-12,Settled,,8439512,19475631
241347,01-JUL-12,30-JUN-13,Settled,20141672,10342672,13908703
241348,01-MAR-12,28-FEB-13,Settled,11884102,4774068,13309144
241349,01-OCT-11,30-SEP-12,Settled,27220536,12689421,30250337
241350,01-OCT-11,30-SEP-12,Settled,,14168055,32347506
241351,01-JAN-12,31-DEC-12,Settled,,7417904,23991887
241352,01-JAN-12,31-DEC-12,Settled,,2306460,11007459
241353,01-APR-12,31-MAR-13,Amended,72027586,62781353,96897056
241354,01-JAN-12,31-DEC-12,Settled w/Audit,,17112275,55902093
241355,01-JAN-12,31-DEC-12,Settled,39200325,26272321,41891459
241356,01-OCT-11,30-SEP-12,Settled,31701757,17461860,38793928
241357,01-JUL-12,30-JUN-13,Settled,20903409,9794626,20057280
241358,01-OCT-11,30-SEP-12,Reopened,,6111,143704
241359,01-JUL-12,30-JUN-13,As Submitted,42460629,31806228,51154262
241360,01-JAN-12,31-DEC-12,Settled,19888989,8432678,20195380
241361,01-JAN-12,31-DEC-12,Settled,,13097281,36257336
241362,01-OCT-11,30-SEP-12,Amended,53083916,33753858,63456313
241363,01-JAN-12,31-DEC-12,Settled w/Audit,,16432711,33647945
241364,01-OCT-11,30-SEP-12,Settled,36843621,25084607,45631898
241365,01-JAN-12,31-DEC-12,Settled,,3642155,13289216
241366,01-JAN-12,31-DEC-12,Settled,23978703,16711255,24081653
241367,01-JAN-12,31-DEC-12,Settled,,11811886,58002140
241368,01-JAN-12,30-NOV-12,Settled,16874856,9538260,15235406
241369,01-JAN-12,31-DEC-12,Settled,,9509360,24055046
241370,01-JUL-12,30-JUN-13,As Submitted,47079401,28081812,70520181
241371,01-JUL-12,30-JUN-13,Settled,,5948683,23777525
241372,01-OCT-11,30-SEP-12,Settled,13104365,9677279,9974419
241373,01-OCT-11,30-SEP-12,Settled,30528506,17390786,30340555
241374,01-JAN-12,30-JUN-12,Settled,,2781242,12998164
241374,01-JUL-12,30-JUN-13,Settled,,4464781,24175790
241375,01-JUL-12,30-JUN-13,Settled,10690128,7475956,10111610
241376,01-OCT-11,30-SEP-12,Reopened,,10102709,24539314
241377,01-JUL-12,30-JUN-13,Settled,29233597,22237759,27871774
241378,01-JAN-12,31-DEC-12,Settled w/Audit,51375310,33279871,80871928
241379,01-JAN-12,31-DEC-12,Settled,,2282285,16570683
241380,01-JUL-12,30-JUN-13,Settled w/Audit,,34559582,48617121
241381,01-JUL-12,30-JUN-13,Amended,47896575,20862428,67214792
241991,01-AUG-12,31-JUL-13,Reopened,,236813,
242004,01-SEP-12,31-AUG-13,Settled,70297756,135273119,4812480
242005,01-JUL-12,30-JUN-13,Reopened,32033355,96343975,
243300,01-JAN-12,31-DEC-12,Settled,,172479691,156238670
243302,01-JAN-12,31-DEC-12,Settled,,695242234,322831234
244002,01-JUL-12,30-JUN-13,Settled,38728983,192265,
244005,01-JUL-12,30-JUN-13,Settled,4826470,11168,
244010,01-JUL-12,30-JUN-13,Settled,4152805,29346,
244011,01-JUL-12,30-JUN-13,Settled,4547724,31170,
244012,01-JUL-12,30-JUN-13,Settled,4561317,29424,
244013,01-JUL-12,30-JUN-13,Settled,4641359,22590,
244014,01-JUL-12,30-JUN-13,Settled,5126458,26862,
244015,01-JUL-12,30-JUN-13,Settled,4876260,24835,
250001,01-JUL-12,30-JUN-13,Amended,693939768,1360472328,935661569
250002,01-OCT-11,30-SEP-12,Settled,14230967,11498499,30097808
250004,01-OCT-11,30-SEP-12,Reopened,427701059,707610904,692265582
250006,01-OCT-11,30-SEP-12,Settled,42730224,56806579,87932424
250007,01-OCT-11,30-SEP-12,Settled,90782985,376368589,341996076
250009,01-OCT-11,30-SEP-12,Settled,116691471,223747659,304662264
250010,01-OCT-11,30-SEP-12,Settled,12102175,11226455,16477990
250012,01-JAN-12,31-DEC-12,Settled,10132388,8322740,14541579
250015,01-OCT-11,30-SEP-12,Settled,40451823,50449151,56005496
250017,01-JUL-12,30-JUN-13,Amended,16906003,14544488,26286130
250018,01-OCT-11,30-SEP-12,Settled,11121229,8978112,4551551
250019,01-OCT-11,30-SEP-12,Reopened,283275434,900440630,691375536
250020,01-OCT-11,30-SEP-12,Settled,13673852,20722854,23539388
250025,01-JAN-12,31-DEC-12,Settled,35070210,86049125,104329827
250027,01-JAN-12,31-DEC-12,Settled,18902775,16769537,15768965
250031,01-JUL-12,30-JUN-13,Settled,95550127,452937259,230191053
250034,01-OCT-11,30-SEP-12,Settled,133442722,209095596,221969046
250036,01-OCT-11,30-SEP-12,Reopened,24449063,12501136,34093926
250038,01-JAN-12,31-DEC-12,Settled,31988592,61464720,117378975
250040,01-OCT-11,30-SEP-12,Settled,312899595,780504416,754089465
250042,01-JAN-12,31-DEC-12,Reopened,61695617,185437395,169213176
250043,01-OCT-11,30-SEP-12,Reopened,31738577,22441394,42792780
250044,01-OCT-11,30-SEP-12,Settled,20539529,27796834,41509032
250048,01-JAN-12,31-DEC-12,Settled w/Audit,302716070,616317155,370348767
250049,01-OCT-11,30-SEP-12,As Submitted,6273519,6735568,1810100
250050,01-OCT-11,30-SEP-12,Settled,48278783,47859134,95236002
250051,01-OCT-11,30-SEP-12,Settled,2787575,705938,2231372
250057,01-OCT-11,30-SEP-12,Settled,55813533,41747746,110710582
250058,01-OCT-11,30-SEP-12,Reopened,89389295,104386072,116238783
250059,01-OCT-11,30-SEP-12,Settled,13995978,13608093,17968779
250060,01-OCT-11,30-SEP-12,Settled,9050902,9630838,14508493
250061,01-OCT-11,30-SEP-12,Settled,18227648,12105275,9195529
250067,01-OCT-11,30-SEP-12,Settled,22412812,23340346,38285110
250069,01-JAN-12,31-DEC-12,Settled,118396876,240973380,189015735
250072,01-APR-12,31-MAR-13,Reopened,129317024,434600813,466785016
250077,01-OCT-11,30-SEP-12,Reopened,24426662,21059504,28109188
250078,01-OCT-11,30-SEP-12,Settled w/Audit,290497752,594108663,327914475
250079,01-OCT-11,30-SEP-12,Settled,8614398,3440257,12436262
250081,01-OCT-11,30-SEP-12,Reopened,29652860,14309398,65564725
250082,01-OCT-11,30-SEP-12,Settled w/Audit,99575638,164973052,144686103
250084,01-OCT-11,30-SEP-12,Settled,33984841,109426941,98375645
250085,01-OCT-11,31-DEC-11,Settled,3778784,4089019,2778550
250085,01-JAN-12,30-SEP-12,Reopened,10960294,7644222,12341820
