PROVIDER_NUMBER,FYB,FYE,STATUS,C000001_20000_00500,C000001_20000_00600,C000001_20000_00700
451310,01-OCT-15,30-SEP-16,As Submitted,,2520438,11419325
451311,01-OCT-15,30-SEP-16,As Submitted,,1791674,19813639
451318,01-OCT-15,30-SEP-16,As Submitted,,1524511,5464107
451320,01-OCT-15,30-SEP-16,As Submitted,,1283028,17077532
451323,01-OCT-15,30-SEP-16,As Submitted,,11180745,35205470
451325,01-OCT-15,30-SEP-16,As Submitted,,676663,3434680
451329,01-OCT-15,30-SEP-16,As Submitted,,1056971,2560183
451330,01-OCT-15,30-SEP-16,As Submitted,,7777409,38986339
451337,01-OCT-15,30-SEP-16,As Submitted,,3393514,10077033
451340,01-OCT-15,30-SEP-16,As Submitted,,481068,2597638
451341,01-OCT-15,30-SEP-16,As Submitted,,1376177,6127508
451342,01-OCT-15,30-SEP-16,As Submitted,,3512589,13778885
451343,01-OCT-15,30-SEP-16,As Submitted,,7068394,15185859
451344,01-OCT-15,30-SEP-16,As Submitted,,2307278,7542932
451347,01-OCT-15,30-SEP-16,As Submitted,,6734672,12444407
451350,01-MAY-16,30-SEP-16,As Submitted,,604872,2731070
451351,01-OCT-15,30-SEP-16,As Submitted,,3765495,8607714
451353,01-OCT-15,30-SEP-16,As Submitted,,946618,4600889
451355,01-OCT-15,30-SEP-16,As Submitted,,1736440,4480507
451358,01-OCT-15,30-SEP-16,As Submitted,,9357074,22827960
451359,01-OCT-15,30-SEP-16,As Submitted,,7958715,15707265
451362,01-OCT-15,30-SEP-16,As Submitted,,1484158,9602841
451363,01-OCT-15,30-SEP-16,As Submitted,,1527910,16859586
451366,01-OCT-15,30-SEP-16,As Submitted,,96796,752901
451372,01-OCT-15,30-SEP-16,As Submitted,,2059097,8602449
451375,01-OCT-15,30-SEP-16,As Submitted,,1791496,15932720
451378,01-OCT-15,30-SEP-16,As Submitted,,21016945,37553035
452022,01-JAN-16,31-DEC-16,As Submitted,15097800,30266093,
452049,01-JUN-16,15-OCT-16,As Submitted,6964766,21981405,
452073,01-MAY-16,27-JUN-16,As Submitted,2603555,11551767,
452099,01-APR-16,07-JUL-16,As Submitted,4350804,9724053,
452106,01-OCT-15,30-SEP-16,As Submitted,13834587,64708305,
452116,01-JUN-16,14-JUL-16,As Submitted,975449,1058382,
453044,01-JUN-16,09-AUG-16,As Submitted,2420935,3406692,989997
453048,01-JAN-16,31-MAY-16,As Submitted,4735067,6677761,2519
453300,01-OCT-15,30-SEP-16,As Submitted,,996234773,693728345
453304,01-OCT-15,30-SEP-16,As Submitted,,2389452848,1522490945
453313,01-OCT-15,30-SEP-16,As Submitted,,144476453,140846339
453314,01-OCT-15,30-SEP-16,As Submitted,,51337347,66361922
454105,01-JAN-16,21-JUL-16,As Submitted,5190911,10532390,692175
454137,23-OCT-15,31-DEC-15,As Submitted,1726308,679668,
454138,09-MAR-16,30-APR-16,As Submitted,972135,608687,
460042,01-OCT-15,30-SEP-16,As Submitted,62339735,159933664,163199698
461310,01-OCT-15,30-SEP-16,As Submitted,,5140138,28783581
470001,01-OCT-15,30-SEP-16,As Submitted,136828877,85512019,237146120
470003,01-OCT-15,30-SEP-16,As Submitted,824304351,741562217,1206283049
470005,01-OCT-15,30-SEP-16,As Submitted,201470160,177861664,257051708
470011,01-OCT-15,30-SEP-16,As Submitted,58695904,27702889,100923300
470012,01-OCT-15,30-SEP-16,As Submitted,117148042,58041114,206839748
470024,01-OCT-15,30-SEP-16,As Submitted,76291549,40046091,103696642
471300,01-OCT-15,30-SEP-16,As Submitted,,7597258,16834070
471301,01-OCT-15,30-SEP-16,As Submitted,,29404258,71639690
471302,01-OCT-15,30-SEP-16,As Submitted,37769654,24144564,47391361
471303,01-OCT-15,30-SEP-16,As Submitted,,32978345,99892057
471304,01-OCT-15,30-SEP-16,As Submitted,,27453890,118969860
471305,01-OCT-15,30-SEP-16,As Submitted,,31387595,62696876
471306,01-OCT-15,30-SEP-16,As Submitted,42655568,26408437,83605034
471307,01-OCT-15,30-SEP-16,As Submitted,,34362143,92196684
480001,01-OCT-15,30-SEP-16,As Submitted,,81953491,58283942
480002,01-OCT-15,30-SEP-16,As Submitted,,84969930,66488410
490002,01-OCT-15,30-SEP-16,As Submitted,20691363,44315710,59523799
490005,01-OCT-15,30-SEP-16,As Submitted,457246601,678431546,690580450
500044,01-OCT-15,30-SEP-16,As Submitted,221241953,729036509,548012637
500119,01-OCT-15,30-SEP-16,As Submitted,100129858,268046475,314947005
501992,01-OCT-15,30-SEP-16,As Submitted,,776235,
503300,01-OCT-15,30-SEP-16,As Submitted,,1404216867,625389333
510007,01-OCT-15,30-SEP-16,As Submitted,357733086,596066473,503404363
510012,01-OCT-15,30-SEP-16,As Submitted,49727805,45565853,117363651
510013,01-OCT-15,30-SEP-16,As Submitted,28375274,28050492,42254782
510029,01-OCT-15,30-SEP-16,As Submitted,165384305,218964259,304375042
510031,01-OCT-15,30-SEP-16,As Submitted,77693217,42827129,195697330
510038,01-OCT-15,30-SEP-16,As Submitted,38163546,23544900,70885561
510048,01-OCT-15,30-SEP-16,As Submitted,70798596,136619770,204305718
510050,01-OCT-15,30-SEP-16,As Submitted,241689898,225180738,445995943
510055,01-OCT-15,30-SEP-16,As Submitted,429449999,760300556,773749886
510077,01-OCT-15,30-SEP-16,As Submitted,18217016,15759834,49173615
511306,01-OCT-15,30-SEP-16,As Submitted,27184350,8817389,49757047
511320,01-OCT-15,30-SEP-16,As Submitted,,6818942,54836588
511321,01-OCT-15,30-SEP-16,As Submitted,33784417,11046720,70143459
514001,01-OCT-15,30-SEP-16,As Submitted,8417502,15465554,3314
520008,01-OCT-15,30-SEP-16,As Submitted,383571395,519343312,805396220
520011,01-OCT-15,30-SEP-16,As Submitted,64913415,39156859,118377721
520049,01-OCT-15,30-SEP-16,As Submitted,239572960,286554506,466075634
520062,01-OCT-15,30-SEP-16,As Submitted,84325861,100221994,146478460
520071,01-OCT-15,30-SEP-16,As Submitted,83357354,47327766,164568387
520109,01-OCT-15,30-SEP-16,As Submitted,63926033,36073660,116127991
521302,01-OCT-15,30-SEP-16,As Submitted,,10398329,21250799
521310,01-OCT-15,30-JUN-16,As Submitted,,8268494,38499997
521314,01-OCT-15,30-SEP-16,As Submitted,,12214780,36113461
521315,01-OCT-15,30-SEP-16,As Submitted,,15793866,73661143
521331,01-OCT-15,30-SEP-16,As Submitted,18834177,8413584,22871799
521338,01-OCT-15,30-SEP-16,As Submitted,,19490872,48484632
521343,01-OCT-15,30-SEP-16,As Submitted,31183268,20926168,57379477
521347,01-OCT-15,30-SEP-16,As Submitted,,6777852,43483044
521348,01-OCT-15,30-SEP-16,As Submitted,,30188028,74687526
521351,01-OCT-15,30-SEP-16,As Submitted,,17708832,78658767
521352,01-OCT-15,30-SEP-16,As Submitted,41343912,23600350,77521636
521356,01-OCT-15,30-SEP-16,As Submitted,,1997545,25481415
521359,01-OCT-15,30-SEP-16,As Submitted,53652137,27269283,79975772
523028,26-OCT-15,31-DEC-15,Amended,3038090,3391134,
524038,01-OCT-15,30-SEP-16,As Submitted,16422517,18753335,19056920
533027,01-JAN-16,31-MAY-16,As Submitted,5623717,9637000,264698
650001,01-OCT-15,30-SEP-16,As Submitted,93445559,110515683,21061971
660001,01-OCT-15,30-SEP-16,As Submitted,,15000,12000
670079,01-APR-16,31-AUG-16,As Submitted,45143194,92442067,56012417
670089,01-JAN-16,01-OCT-16,As Submitted,4295532,160951,4577286
670112,23-JAN-16,31-AUG-16,As Submitted,19167927,15864963,19769110
673033,01-JAN-16,02-MAY-16,Amended,5672866,5432458,
673038,01-OCT-15,30-SEP-16,As Submitted,22704850,24302017,43661457
673050,01-OCT-15,30-SEP-16,Amended,19253309,38776772,1346147
