PROVIDER_NUMBER,FYB,FYE,STATUS,C000001_20000_00500,C000001_20000_00600,C000001_20000_00700
310014,01-JAN-15,31-DEC-15,As Submitted,624524525,2062795395,1338601688
310015,01-JAN-15,31-DEC-15,Amended,843368683,2640357627,1560879732
310016,01-JAN-15,31-DEC-15,As Submitted,174260549,1232791427,952081577
310017,01-JAN-15,31-DEC-15,As Submitted,167803545,618556655,394296660
310019,01-JAN-15,31-DEC-15,As Submitted,586462665,2556458681,841523784
310021,01-JUL-15,30-JUN-16,As Submitted,111401954,449081050,361401735
310022,01-JAN-15,31-DEC-15,As Submitted,656030916,2403594124,1259671302
310024,01-JAN-15,31-DEC-15,As Submitted,102232314,596380926,256337242
310025,01-JAN-15,31-DEC-15,As Submitted,133272047,1053216449,748460235
310027,01-JAN-15,31-DEC-15,As Submitted,239874673,811078453,595008531
310028,01-JAN-15,31-DEC-15,As Submitted,125396732,563856824,459095621
310029,01-JUL-15,30-JUN-16,As Submitted,271750364,1370653426,624397824
310031,01-JAN-15,31-DEC-15,As Submitted,131329278,436823218,334250687
310032,01-JAN-15,31-DEC-15,As Submitted,299061231,845655991,600010233
310034,01-JAN-15,31-DEC-15,As Submitted,217259995,864556485,551900514
310038,01-JAN-15,31-DEC-15,As Submitted,843823793,3704966302,1134756334
310039,01-JAN-15,31-DEC-15,As Submitted,204745885,844570132,573162264
310040,01-JAN-15,31-DEC-15,As Submitted,151897890,1100760761,618058773
310041,01-JAN-15,31-DEC-15,Amended,318855108,1205923731,579887180
310044,01-JAN-15,31-DEC-15,As Submitted,257023582,1439673615,1266151835
310045,01-JAN-15,31-DEC-15,Amended,345337121,1459378800,1199619877
310047,01-JAN-15,31-DEC-15,As Submitted,170740313,555273188,432715907
310048,01-JAN-15,31-DEC-15,As Submitted,236496886,1111094403,546279422
310050,01-JUL-15,30-SEP-15,As Submitted,58747104,152702723,107915414
310051,01-JAN-15,31-DEC-15,Amended,495914298,1241625239,1084984970
310052,01-JAN-15,31-DEC-15,As Submitted,235192332,1010526263,639745010
310054,01-JAN-15,31-DEC-15,As Submitted,191377601,525035283,581070154
310057,01-JAN-15,31-DEC-15,As Submitted,261716827,1287960822,543807965
310058,01-JAN-15,31-DEC-15,As Submitted,162914193,430996255,82985746
310060,01-JUL-15,30-JUN-16,As Submitted,93321335,333868608,459450283
310061,01-JUL-15,30-JUN-16,As Submitted,113062759,390439360,357395934
310064,01-JAN-15,31-DEC-15,As Submitted,570748281,2092481225,1434041425
310069,01-JAN-15,31-DEC-15,As Submitted,51591913,127771067,135072618
310070,01-JAN-15,31-DEC-15,As Submitted,317942058,1735936846,787681863
310073,01-JAN-15,31-DEC-15,As Submitted,523308213,2193314502,1066507956
310074,01-JAN-15,31-DEC-15,Amended,310916989,1144229302,549662498
310075,01-JAN-15,31-DEC-15,Amended,303813468,876052022,562536990
310076,01-JAN-15,31-DEC-15,Amended,577234813,1809493100,906061436
310081,01-JAN-15,31-DEC-15,As Submitted,170216586,445268523,364044638
310083,01-JAN-15,29-FEB-16,As Submitted,103793083,395677537,253243987
310084,01-JAN-15,31-DEC-15,Amended,93635077,317945014,202867446
310086,01-JAN-15,31-DEC-15,As Submitted,448516120,1756454962,932451511
310091,01-JAN-15,31-DEC-15,As Submitted,45267804,190810596,267109743
310092,01-JAN-15,31-DEC-15,As Submitted,210027514,1653751922,918249297
310096,01-JAN-15,31-DEC-15,As Submitted,189869257,318190989,327046558
310108,01-JAN-15,31-DEC-15,As Submitted,403900595,1151656388,842044164
310110,01-JAN-15,31-DEC-15,As Submitted,169992462,716397397,574201700
310111,01-JAN-15,31-DEC-15,As Submitted,233198774,660748364,375756313
310112,01-JAN-15,31-DEC-15,As Submitted,122866759,527399285,291779247
310113,01-JAN-15,31-DEC-15,As Submitted,133217960,459043103,388980877
310115,01-JAN-15,31-DEC-15,As Submitted,90658335,273708308,233935056
310118,01-JAN-15,31-DEC-15,As Submitted,62309473,257023320,241802515
310119,01-JUL-15,30-JUN-16,As Submitted,571846218,1701082563,756909663
310130,01-JUL-15,30-JUN-16,As Submitted,94075889,286885830,141931450
312014,01-JUL-15,30-JUN-16,As Submitted,35196016,41989165,464480
312017,01-SEP-15,31-AUG-16,As Submitted,21032626,129408583,909
312018,01-JAN-15,31-DEC-15,Amended,26875306,190725593,
312019,01-NOV-14,31-OCT-15,As Submitted,23510201,74383397,
312020,01-SEP-15,31-AUG-16,As Submitted,49356790,231321519,
312022,01-SEP-15,31-AUG-16,As Submitted,31186868,212287807,147077
312023,01-SEP-15,31-AUG-16,As Submitted,19848045,146821372,97930
312024,01-APR-15,31-MAR-16,As Submitted,38754743,357383469,
313025,01-JAN-15,31-DEC-15,As Submitted,166496162,244607550,153793688
313027,01-JAN-15,31-DEC-15,As Submitted,34069936,59668955,6910609
313029,01-JAN-15,31-DEC-15,Amended,32229137,62013415,
313030,01-JAN-15,31-DEC-15,As Submitted,44888335,51572244,35841865
313032,01-JAN-15,31-DEC-15,As Submitted,24633518,42994634,3728385
313033,01-JUN-15,31-MAY-16,As Submitted,15903136,26869804,2292273
313035,01-JAN-15,31-DEC-15,Amended,20694091,36591617,2170456
313036,01-JUN-15,31-MAY-16,As Submitted,14304619,29478724,1034
313300,01-JAN-15,31-DEC-15,As Submitted,115577770,143849065,80001039
313302,01-JAN-15,31-DEC-15,As Submitted,,10344675,13220848
314001,01-MAR-15,29-FEB-16,As Submitted,21546209,59162632,1955000
314005,01-JUL-15,30-JUN-16,As Submitted,146231243,1536810,
314011,01-JUL-15,30-JUN-16,As Submitted,72791813,14227822,74897100
314012,01-JAN-15,31-DEC-15,As Submitted,36641169,76063847,1788711
314013,01-JUL-15,30-JUN-16,As Submitted,126510811,1569830,
314016,01-JUL-15,30-JUN-16,As Submitted,168415950,1953440,
314018,01-JAN-15,31-DEC-15,As Submitted,33594610,44683635,
314019,01-JAN-15,31-DEC-15,As Submitted,69358304,84457555,10271677
314020,01-JAN-15,31-DEC-15,As Submitted,49675246,57950060,52984
314021,01-JAN-15,31-DEC-15,As Submitted,19685429,41554700,7026280
314022,01-JAN-15,31-DEC-15,As Submitted,9239770,18637374,1818526
314023,01-JAN-15,31-DEC-15,As Submitted,22505410,27248180,
314024,01-JAN-15,31-DEC-15,As Submitted,21897529,25882018,
314026,01-JUL-15,30-JUN-16,As Submitted,4140808,8305387,
314027,01-JAN-15,31-DEC-15,As Submitted,16992502,16939127,
320001,01-JUL-15,30-JUN-16,As Submitted,803952194,920418393,834433801
320002,01-JUL-15,30-JUN-16,As Submitted,277891734,395164395,528192398
320003,01-SEP-15,31-AUG-16,As Submitted,27415289,50177481,111949103
320004,01-JUL-15,30-JUN-16,As Submitted,102034029,167516635,321283448
320005,01-JUL-15,30-JUN-16,As Submitted,207422248,341859052,304908259
320006,01-JUN-15,31-MAY-16,As Submitted,80050532,200149802,285741414
320009,01-MAR-15,29-FEB-16,As Submitted,203524286,729327469,508135263
320011,01-JAN-15,31-DEC-15,As Submitted,51051772,54505843,102171999
320013,01-JUN-15,31-MAY-16,As Submitted,41900156,28040344,78678621
320016,01-JUL-15,30-JUN-16,Amended,70844268,45454192,153842049
320017,01-MAY-15,30-APR-16,As Submitted,106477395,303726079,340466530
320018,01-OCT-14,30-SEP-15,As Submitted,146882573,333247844,389683026
320021,01-JAN-15,31-DEC-15,As Submitted,875163077,1291284825,1555594553
320022,01-JAN-15,31-DEC-15,As Submitted,69939879,82792508,184281209
320030,01-JUL-15,30-JUN-16,As Submitted,38490625,38266590,112826920
320033,01-JAN-15,31-DEC-15,As Submitted,32233757,22397789,86837035
320038,01-JAN-15,31-DEC-15,As Submitted,43384510,41638289,92575309
320057,01-OCT-14,30-SEP-15,As Submitted,11096504,950,138807
320058,01-OCT-14,30-SEP-15,As Submitted,6012976,3388,60474
320059,01-OCT-14,30-SEP-15,As Submitted,80063273,138320,1596222
320060,01-OCT-14,30-SEP-15,As Submitted,16956764,22919,255804
320061,01-OCT-14,30-SEP-15,As Submitted,79094431,210852,1794316
320062,01-OCT-14,30-SEP-15,As Submitted,22582686,13453,228100
320063,01-SEP-15,31-AUG-16,As Submitted,49945305,103965477,225935335
320065,01-JAN-15,31-DEC-15,As Submitted,44888768,103976808,119018427
320067,01-JUL-15,30-JUN-16,As Submitted,5472311,1572885,13795970
320070,01-OCT-14,30-SEP-15,As Submitted,11772124,5610,149184
320074,01-FEB-15,31-JAN-16,As Submitted,48428485,97414032,168634247
320084,01-JUL-15,30-JUN-16,As Submitted,25717842,13942557,53919811
320085,01-APR-15,31-MAR-16,As Submitted,126004945,440190514,404768792
320086,01-JAN-15,31-DEC-15,Amended,36577520,67798879,123076978
320089,01-JUL-15,30-JUN-16,As Submitted,80712834,83320390,91932699
321300,01-JUL-15,30-JUN-16,As Submitted,,7188190,24800292
321301,01-JAN-15,31-DEC-15,As Submitted,,7273199,40235231
321302,01-JAN-15,31-DEC-15,As Submitted,,4234123,21099137
321304,01-JUL-15,30-JUN-16,As Submitted,,4997328,13091874
321305,01-JUL-15,30-JUN-16,As Submitted,,5786482,153797368
321306,01-JAN-15,31-DEC-15,As Submitted,,27287345,52076838
321307,01-JUL-15,30-JUN-16,As Submitted,,16503061,16804752
321308,01-JUL-15,30-JUN-16,As Submitted,,13780385,42592758
321309,01-JAN-15,31-DEC-15,As Submitted,,33978467,81996736
322002,01-SEP-15,31-AUG-16,As Submitted,23306110,84436238,
322003,01-JUN-15,31-MAY-16,As Submitted,10089442,24281304,
322004,01-MAR-15,29-FEB-16,As Submitted,8547839,19626625,226
323026,01-JUL-15,30-JUN-16,As Submitted,5596561,7175479,
323027,01-JAN-15,31-DEC-15,Amended,21896926,42135912,3259522
323028,01-SEP-15,31-AUG-16,As Submitted,22135207,59294988,16838031
323029,01-JUL-15,30-JUN-16,As Submitted,4397638,6717734,
323032,01-JAN-15,31-DEC-15,As Submitted,11359356,27655533,1670428
324010,01-JAN-15,31-DEC-15,As Submitted,13513195,30185950,132125
324012,01-JAN-15,31-DEC-15,As Submitted,14103997,37139250,3467988
324013,01-JAN-15,31-DEC-15,As Submitted,7540722,12817595,
324014,01-AUG-15,31-JUL-16,As Submitted,4970657,8592805,
330003,01-JUL-15,30-JUN-16,As Submitted,84846425,60797859,227029181
330004,01-JAN-15,31-DEC-15,Amended,94481365,219499192,133536043
330005,01-JAN-15,31-DEC-15,Amended,993771016,1676468419,984929089
330006,01-JAN-15,31-DEC-15,Amended,204849313,170479430,131470252
330008,01-JAN-15,31-DEC-15,As Submitted,47978114,36868156,34047764
330009,01-JAN-15,31-DEC-15,As Submitted,488983590,535701639,361613760
330011,01-JAN-15,30-JUN-15,As Submitted,121619731,108051168,260232257
330011,01-JUL-15,30-JUN-16,As Submitted,261167685,214015416,600871985
330013,01-JAN-15,31-DEC-15,Amended,729908248,1939309721,924295516
330014,01-JAN-15,31-DEC-15,Amended,376784613,641868131,422412093
330019,01-JAN-15,31-DEC-15,As Submitted,90213432,161526592,38891586
330023,01-JAN-15,31-DEC-15,As Submitted,409487038,840170951,596550288
330024,01-JAN-15,31-DEC-15,As Submitted,1604070469,3420225118,1472227337
330027,01-JAN-15,31-DEC-15,As Submitted,358881616,711679847,169653357
330028,01-JAN-15,31-DEC-15,Amended,253037688,582795930,334413172
330030,01-JAN-15,31-DEC-15,As Submitted,85093311,125421987,146275649
330033,01-JAN-15,31-DEC-15,Amended,49565401,43922474,118496181
330043,01-JAN-15,31-DEC-15,Amended,334619743,1010480633,446409706
330044,01-JAN-15,31-DEC-15,Amended,232901670,323954506,394884623
330045,01-JAN-15,31-DEC-15,Amended,276351059,695195079,323720970
330046,01-JAN-15,31-DEC-15,As Submitted,769993270,1896084208,954143790
330047,01-JUL-15,30-JUN-16,As Submitted,151381488,135635487,273559762
330049,01-JAN-15,31-DEC-15,As Submitted,74224837,109609759,95931176
330055,01-JAN-15,31-DEC-15,As Submitted,543708026,1237332779,628555058
330056,01-JAN-15,31-DEC-15,Amended,288095610,870202272,578662280
330057,01-JUL-15,30-JUN-16,As Submitted,473162593,980891029,803122139
330058,01-JAN-15,31-DEC-15,As Submitted,95590012,127983232,107412377
330059,01-JAN-15,31-DEC-15,As Submitted,2058154304,6586754395,4044758028
330061,01-JAN-15,31-DEC-15,Amended,179108107,333576822,305207943
330065,01-JAN-15,31-DEC-15,Amended,85576044,65927558,91880801
330073,01-JAN-15,31-DEC-15,As Submitted,78029659,59192741,143751662
330074,01-JAN-15,31-DEC-15,As Submitted,115752569,112668401,182276413
330078,01-JAN-15,31-DEC-15,Amended,280179876,431038710,263895302
330079,01-JAN-15,31-DEC-15,As Submitted,80200997,55287824,124075863
330080,01-JUL-15,30-JUN-16,As Submitted,547684896,247636874,298720223
330084,01-JAN-15,31-DEC-15,Amended,65204695,38702579,115111695
330085,01-JAN-15,31-DEC-15,As Submitted,69091040,40051720,79646051
330086,01-JAN-15,31-DEC-15,Amended,67415843,101394758,80113813
330088,01-JAN-15,31-DEC-15,As Submitted,45155985,97909474,75382704
330090,01-JAN-15,31-DEC-15,Amended,162941043,254634123,358106912
330094,01-JAN-15,31-DEC-15,Amended,123204164,129402021,219344560
330096,01-JAN-15,31-DEC-15,Amended,33786460,31934101,49190215
330100,01-JAN-15,31-DEC-15,As Submitted,110352343,10134595,305120939
330101,01-JAN-15,31-DEC-15,As Submitted,3748678755,9683659285,3244695904
330102,01-JAN-15,31-DEC-15,Amended,154905383,240878212,105151184
330103,01-JAN-15,31-DEC-15,As Submitted,103293402,83365743,168061924
330104,01-JAN-15,31-DEC-15,As Submitted,215491543,601478289,405805524
330106,01-JAN-15,31-DEC-15,Amended,1300967388,4255727832,2043827672
330107,01-JAN-15,31-DEC-15,As Submitted,150946221,367861233,201033636
330108,01-JAN-15,31-DEC-15,Amended,41591785,63668116,58938801
330111,01-JAN-15,31-DEC-15,Amended,21697119,15730409,27268064
330115,01-JAN-15,31-DEC-15,As Submitted,77114550,80352990,154327794
330119,01-JAN-15,31-DEC-15,Amended,712146044,2006007635,1074644254
330125,01-JAN-15,31-DEC-15,Amended,668722182,880566945,1067459341
330126,01-JAN-15,31-DEC-15,As Submitted,386603701,941901326,553120869
330127,01-JUL-15,30-JUN-16,As Submitted,657776660,360867335,293843814
330128,01-JUL-15,30-JUN-16,As Submitted,587967965,340439017,247528948
330132,01-JAN-15,31-DEC-15,As Submitted,25707626,13418083,37774041
330135,01-JAN-15,31-DEC-15,As Submitted,74391131,153063490,234142635
330136,01-JAN-15,31-DEC-15,Amended,336338215,239209254,528899711
330140,01-JAN-15,31-DEC-15,Amended,522911781,859553021,469003502
330141,01-JAN-15,31-DEC-15,As Submitted,239407674,792423002,521948739
330144,01-JAN-15,31-DEC-15,Amended,21960700,27196067,42842854
330151,01-JAN-15,31-DEC-15,As Submitted,32849596,26039006,49500165
330153,01-JAN-15,31-DEC-15,Amended,326649506,551728668,597139384
330154,01-JAN-15,31-DEC-15,As Submitted,,1742744094,3323429934
330157,01-JAN-15,31-DEC-15,As Submitted,177990218,174792499,292520509
330158,01-JAN-15,31-DEC-15,As Submitted,286739604,778688917,692354481
330160,01-JAN-15,31-DEC-15,As Submitted,653920793,1751492074,1031639808
330162,01-JAN-15,31-DEC-15,As Submitted,227092198,275421665,339399758
330163,01-JAN-15,31-DEC-15,As Submitted,60987797,80635338,85517631
330164,01-JAN-15,30-JUN-15,As Submitted,116432440,153248748,129528679
330164,01-JUL-15,30-JUN-16,As Submitted,242994459,301263921,291481877
330166,01-JAN-15,31-DEC-15,As Submitted,8747335,3896,20619377
330167,01-JAN-15,31-DEC-15,Amended,758394694,2214630932,1676050843
330169,01-JAN-15,31-DEC-15,As Submitted,938853140,2136325474,1183939568
330175,01-JAN-15,31-DEC-15,As Submitted,76879096,68180777,91660263
330180,01-JUL-15,30-JUN-16,Amended,133940565,154941806,352727833
330181,01-JAN-15,31-DEC-15,As Submitted,97070329,208643170,158041090
330182,01-JAN-15,31-DEC-15,As Submitted,442695525,1529462023,884015553
330184,01-JAN-15,31-DEC-15,Amended,157819853,221963466,152198259
330185,01-JAN-15,31-DEC-15,Amended,259924273,614630201,356284400
330188,01-JAN-15,31-DEC-15,Amended,88485600,68250545,89546010
330191,01-JAN-15,31-DEC-15,As Submitted,293912174,394999010,546821986
330193,01-JAN-15,31-DEC-15,As Submitted,204067390,372375131,188196787
330194,01-JAN-15,31-DEC-15,Amended,780796565,2106321461,856463049
330195,01-JAN-15,31-DEC-15,Amended,1253055411,3463464293,1946867554
330196,01-JUL-15,30-JUN-16,As Submitted,435025332,263316124,171709208
330197,01-JAN-15,31-DEC-15,As Submitted,109992898,68102795,204389198
330198,01-JAN-15,31-DEC-15,Amended,369101754,991599492,634033952
330199,01-JUL-15,30-JUN-16,Amended,300743602,154226325,146517276
330201,01-JAN-15,31-DEC-15,As Submitted,244336714,475993989,198818489
330202,01-JUL-15,30-JUN-16,As Submitted,650718320,431470731,219247589
330203,01-JAN-15,31-DEC-15,Amended,363148421,507413430,309120989
330204,01-JUL-15,30-JUN-16,As Submitted,758162751,499674461,258488289
330205,01-JAN-15,31-DEC-15,As Submitted,55359150,110412481,217362740
330208,01-JAN-15,31-DEC-15,As Submitted,223269139,404910018,278812381
330211,01-JAN-15,31-DEC-15,Amended,82257146,48369494,167157995
330214,01-JAN-15,31-AUG-15,Amended,1369687131,2536913004,3263790475
330215,01-JAN-15,31-DEC-15,As Submitted,73208617,89645587,185660497
330218,01-JAN-15,31-DEC-15,As Submitted,88817863,75699762,150245344
330219,01-JAN-15,31-DEC-15,Amended,473390492,559222977,351967202
330221,01-JAN-15,31-DEC-15,As Submitted,246602189,341179696,299396957
330222,01-JAN-15,31-DEC-15,As Submitted,222223238,323586245,579793785
330223,01-JAN-15,31-DEC-15,As Submitted,43122957,24720989,65229407
330224,01-JAN-15,31-DEC-15,Amended,57407630,82740996,46188874
330226,01-JAN-15,31-DEC-15,Amended,391915746,332180056,440949356
330229,01-JAN-15,31-DEC-15,As Submitted,41713615,39593688,74039162
330231,01-JUL-15,30-JUN-16,As Submitted,387419497,190213786,197205710
330232,01-JUL-15,30-JUN-16,Amended,98841676,83711560,215465838
330233,01-JAN-15,31-DEC-15,Amended,391639340,626327627,261544597
330234,01-JAN-15,31-DEC-15,As Submitted,973045774,3610472771,1056103146
330235,01-JAN-15,31-DEC-15,As Submitted,83766072,105768349,127988946
330236,01-JAN-15,31-DEC-15,As Submitted,590041816,1404816073,573734462
330238,01-JAN-15,31-DEC-15,Amended,39869703,24903973,93662432
330239,01-JAN-15,31-DEC-15,Amended,88610097,74056479,122217054
330240,01-JUL-15,30-JUN-16,As Submitted,407482172,208770366,198711806
330241,01-JAN-15,31-DEC-15,Amended,743937364,1422493980,873023317
330245,01-JAN-15,31-DEC-15,Amended,183284353,292471142,248952316
330246,01-JAN-15,31-DEC-15,As Submitted,157602359,536936719,297440623
330250,01-JAN-15,30-SEP-15,As Submitted,186819420,253180863,350138280
330259,01-JAN-15,31-DEC-15,As Submitted,187521539,555586617,301940216
330261,01-JAN-15,31-DEC-15,Amended,193590005,332625082,354669307
330264,01-JAN-15,31-DEC-15,Amended,177107473,404086281,234159497
330265,01-JAN-15,31-DEC-15,Amended,47778700,34138064,70446794
330267,01-JAN-15,31-DEC-15,As Submitted,147443610,336222427,348486925
330268,01-JAN-15,31-DEC-15,As Submitted,25844119,7204263,54709935
330270,01-JAN-15,31-DEC-15,As Submitted,606660332,1113328060,655153070
330273,01-JAN-15,31-DEC-15,As Submitted,144808364,220730807,238449837
330276,01-JAN-15,31-DEC-15,As Submitted,83754876,70619561,202367556
330277,01-JAN-15,31-DEC-15,Amended,82721415,82605607,252040586
330279,01-JAN-15,31-DEC-15,Amended,355878105,597191950,290851958
330285,01-JAN-15,30-JUN-15,Amended,624131847,652860319,833281908
330285,01-JUL-15,30-JUN-16,As Submitted,1347213251,1348652289,1891206864
330286,01-JAN-15,31-DEC-15,Amended,450151135,1532436219,819061088
330304,01-JAN-15,31-DEC-15,Amended,332415255,500724899,651445201
330306,01-JAN-15,31-AUG-15,As Submitted,327850972,903439314,438579465
330306,01-SEP-15,31-DEC-15,As Submitted,167082512,518007220,343373802
330307,01-JAN-15,31-DEC-15,As Submitted,164240463,93615559,229620712
330331,01-JAN-15,31-DEC-15,As Submitted,153974620,357638067,230332853
330332,01-JAN-15,31-DEC-15,As Submitted,104147305,308388775,190590782
330340,01-JAN-15,31-DEC-15,As Submitted,114774325,170315961,307462521
330350,01-JAN-15,31-DEC-15,As Submitted,380682093,533828363,426865692
330353,01-JAN-15,13-JAN-16,Amended,201608978,796903783,270541791
330354,01-APR-15,31-MAR-16,As Submitted,,374442418,705563290
330372,01-JAN-15,13-JAN-16,Amended,175540425,543652391,233888766
330385,01-JUL-15,30-JUN-16,As Submitted,186214446,93734329,87362055
330386,01-JAN-15,31-DEC-15,As Submitted,73285905,113217948,116644065
330393,01-JAN-15,31-DEC-15,Amended,890556296,2074438860,1020422538
330394,01-JAN-15,31-DEC-15,As Submitted,460476731,536588471,777681940
330395,01-JAN-15,31-DEC-15,As Submitted,151547675,340364172,170990368
330396,01-JUL-15,30-JUN-16,As Submitted,373599579,201639279,171960306
330397,01-JAN-15,31-DEC-15,Amended,163382558,326454746,131772005
330399,01-JAN-15,31-DEC-15,Amended,312034800,508967529,317126921
330401,01-JAN-15,31-DEC-15,As Submitted,219795141,650756353,320314105
330403,01-JAN-15,31-DEC-15,As Submitted,72072181,108213312,
330404,01-JAN-15,31-DEC-15,As Submitted,60959685,103257764,20374154
330405,01-APR-15,31-MAR-16,As Submitted,76187937,88132071,17425763
330406,01-JUL-15,30-JUN-16,As Submitted,45143184,77387467,19116458
330408,01-JAN-15,31-DEC-15,Amended,9458954,,24837330
331301,01-JAN-15,31-DEC-15,As Submitted,10733398,8424059,3468151
331302,01-JAN-15,30-SEP-15,Amended,,6223776,24594450
331303,01-JAN-15,31-DEC-15,As Submitted,,2328264,10748600
331304,01-JAN-15,31-DEC-15,As Submitted,17704453,11164519,11460909
331305,01-JAN-15,31-DEC-15,Amended,,2696405,19456595
331306,01-JAN-15,31-DEC-15,Amended,,1438904,16726887
331307,01-JAN-15,31-DEC-15,As Submitted,,1817399,4636760
331309,01-JAN-15,31-DEC-15,Amended,,1489151,17869021
331310,01-JAN-15,31-DEC-15,As Submitted,,8267506,25757104
331311,01-JAN-15,31-DEC-15,As Submitted,,11351344,47616183
331312,01-JAN-15,31-DEC-15,As Submitted,,8928446,28281630
331313,01-JAN-15,31-DEC-15,Amended,32960404,25909500,34642138
331314,01-JAN-15,31-DEC-15,As Submitted,25514212,27346886,20872349
331315,01-JAN-15,31-DEC-15,As Submitted,,4412164,26342321
331316,01-JAN-15,31-DEC-15,As Submitted,,29385831,38590098
331317,01-JAN-15,31-DEC-15,As Submitted,62201872,32393613,72064741
331318,01-JAN-15,31-DEC-15,As Submitted,39649381,16896226,56960917
331319,26-JAN-15,31-DEC-15,Amended,28340246,19748024,38930344
331990,01-JAN-15,31-DEC-15,As Submitted,,1330613,
332006,01-JAN-15,31-DEC-15,As Submitted,,162444722,25688558
332008,01-JUL-15,30-JUN-16,As Submitted,150399123,146747552,3641938
332014,01-JAN-15,30-DEC-15,As Submitted,57750344,35414296,1492183
332016,01-JUL-15,30-JUN-16,As Submitted,146463892,146463892,
332022,01-JAN-15,31-DEC-15,Settled,98425903,159573956,8220729
334002,01-JAN-15,31-DEC-15,As Submitted,45180556,63953186,2794420
334012,01-APR-15,31-MAR-16,As Submitted,44794712,381698,3093132
334013,01-APR-15,31-MAR-16,As Submitted,143022497,935985,12044165
334015,01-APR-15,31-MAR-16,As Submitted,160440094,1731067,16426507
334020,01-APR-15,31-MAR-16,As Submitted,64778303,385906,1601790
334022,01-JAN-15,31-DEC-15,As Submitted,15339857,29450963,5883507
334026,01-JAN-15,31-DEC-15,As Submitted,22120390,52026915,3562
334027,01-JAN-15,31-DEC-15,Amended,106574745,171172892,16265619
334043,01-APR-15,31-MAR-16,As Submitted,116039070,917605,17731409
334045,01-APR-15,31-MAR-16,As Submitted,40120486,290380,8418485
334046,01-APR-15,31-MAR-16,As Submitted,55933868,535402,3890369
334048,01-JAN-15,31-DEC-15,As Submitted,29556112,39594252,13701
334049,01-JAN-15,31-DEC-15,As Submitted,27580840,43796051,3305610
334053,01-APR-15,31-MAR-16,As Submitted,86240896,607188,2879139
340001,01-JAN-15,31-DEC-15,As Submitted,400680657,909438612,995104250
340002,01-OCT-14,30-SEP-15,As Submitted,763610203,1512465455,1115703837
340003,01-OCT-14,30-SEP-15,As Submitted,55821553,52823461,124246156
340004,01-JUL-15,30-JUN-16,As Submitted,214313101,417188777,362382407
340008,01-OCT-14,30-SEP-15,Amended,94530820,134573393,291256145
340010,01-OCT-14,30-SEP-15,As Submitted,199029679,208570833,304074756
340011,01-OCT-14,20-NOV-14,As Submitted,4439376,2221088,11038088
340013,01-JUN-15,31-MAY-16,As Submitted,57711741,103976023,158034670
340014,01-JAN-15,31-DEC-15,As Submitted,912535583,1388759345,1295786609
340015,01-JAN-15,31-DEC-15,As Submitted,158201554,270744936,321696189
340016,01-AUG-15,31-JUL-16,As Submitted,65140098,76083295,175840872
340017,01-OCT-14,30-SEP-15,As Submitted,136527866,149917150,281089231
340020,01-JUN-15,31-DEC-15,As Submitted,39152346,90042614,132363719
340021,01-JAN-15,31-DEC-15,As Submitted,130466881,249104204,469082949
340023,01-JAN-15,31-DEC-15,As Submitted,113022580,118467482,258118687
340024,01-OCT-14,30-SEP-15,As Submitted,43752949,47980173,113101049
340027,01-OCT-14,30-SEP-15,Amended,86831581,111205463,137277929
340028,01-OCT-14,30-SEP-15,As Submitted,517257746,1316754480,969848237
340030,01-JUL-15,30-JUN-16,As Submitted,1582823197,3058925924,3671830396
340032,01-JUL-15,30-JUN-16,As Submitted,344362612,687536293,725917873
340036,01-JAN-15,16-OCT-15,As Submitted,18623394,5139052,54382361
340037,01-JAN-15,31-DEC-15,As Submitted,29778196,63482673,125161033
340039,01-OCT-14,30-SEP-15,As Submitted,133338496,243807135,241682194
340040,01-OCT-14,30-SEP-15,As Submitted,824229522,1885677151,853561588
340041,01-JUL-15,30-JUN-16,As Submitted,84949982,98564473,180925770
340042,01-OCT-14,30-SEP-15,As Submitted,112681276,146167240,270569103
340047,01-JUL-15,30-JUN-16,As Submitted,1152111153,2044252980,2226328837
340049,01-JAN-15,31-DEC-15,As Submitted,41857914,50314374,58622076
340050,01-OCT-14,30-SEP-15,As Submitted,234469924,403614034,417336836
340051,01-OCT-14,30-SEP-15,As Submitted,99788796,98442964,218340715
340053,01-JAN-15,31-DEC-15,As Submitted,622546890,1163782024,1064718402
340060,01-OCT-14,30-SEP-15,As Submitted,61664318,68896945,118371343
340061,01-JUL-15,30-JUN-16,As Submitted,1293310896,1937109907,1807435760
340064,01-OCT-14,30-SEP-15,As Submitted,66232422,94719923,185132813
340068,01-OCT-14,30-SEP-15,As Submitted,65686870,91421152,159626102
340069,01-OCT-14,30-SEP-15,As Submitted,673354514,1453889534,1268196922
340070,01-OCT-14,30-SEP-15,As Submitted,199399141,181021333,327005193
340071,01-OCT-14,30-SEP-15,As Submitted,84968064,127664346,258896570
340073,01-JUL-15,30-JUN-16,As Submitted,303962646,441901795,1104644439
340075,01-JAN-15,31-DEC-15,As Submitted,128656090,282459311,529245761
340084,01-JAN-15,31-DEC-15,As Submitted,12941762,4216286,60310526
340085,01-JAN-15,31-DEC-15,As Submitted,66685853,93511333,145254429
340087,01-OCT-14,30-SEP-15,As Submitted,48978077,27405852,109743835
340090,01-JUL-15,30-JUN-16,As Submitted,184173724,295088405,462600978
340091,01-OCT-14,30-SEP-15,As Submitted,796870055,1205287899,1284375129
