PROVIDER_NUMBER,FYB,FYE,STATUS,C000001_20000_00500,C000001_20000_00600,C000001_20000_00700
240084,01-JUL-14,30-JUN-15,As Submitted,67643039,40719879,101259691
240088,01-JAN-14,31-DEC-14,Amended,96980251,77250175,115148973
240093,01-JAN-14,31-DEC-14,Amended,201327675,226765100,233395776
240100,01-JUL-14,30-JUN-15,Amended,169723552,142791446,251195129
240101,01-JUL-14,30-JUN-15,As Submitted,73153004,45786832,113906669
240104,01-JAN-14,31-DEC-14,Amended,102212509,108675894,138129567
240106,01-JAN-14,31-DEC-14,Amended,521762555,1070575723,689644551
240115,01-JAN-14,31-DEC-14,Amended,313532045,694101658,384413860
240132,01-JAN-14,31-DEC-14,Amended,171114937,356481591,162557514
240141,01-JAN-14,31-DEC-14,Amended,49501506,37906826,105974596
240166,01-JAN-14,31-DEC-14,Amended,63973987,26141261,75753631
240187,01-JAN-14,31-DEC-14,As Submitted,74810380,52065582,89920302
240196,01-JAN-14,31-DEC-14,As Submitted,25692506,88751,77971748
240206,01-OCT-13,30-SEP-14,Settled,13550314,14184,218328
240207,01-JAN-14,31-DEC-14,Amended,185084619,323950019,253950275
240210,01-SEP-14,31-AUG-15,As Submitted,215820752,404479147,336507280
240213,01-SEP-14,31-AUG-15,As Submitted,118371721,226881774,170050892
240214,01-JAN-14,31-DEC-14,As Submitted,131381592,212070595,167391588
241300,01-JAN-14,31-DEC-14,Settled,8208796,4579003,6918087
241301,01-JUL-14,30-JUN-15,As Submitted,14478039,7333875,12254170
241302,01-JUL-14,30-JUN-15,As Submitted,,938970,7538370
241303,01-JUL-14,30-JUN-15,As Submitted,,2229438,14623992
241304,01-JUL-14,30-JUN-15,As Submitted,,893898,7376540
241305,01-OCT-13,30-SEP-14,Settled,,20031496,62542171
241306,01-JAN-14,31-DEC-14,Settled,,5441329,24763390
241308,01-JAN-14,31-DEC-14,Settled,,3549230,14341529
241309,01-JUL-14,30-JUN-15,As Submitted,18061085,5531190,23040462
241311,01-OCT-13,31-DEC-13,Settled,,371226,3359333
241311,01-JAN-14,31-DEC-14,Amended,,1937608,14948014
241312,01-JAN-14,31-DEC-14,Settled,11691155,5351618,9701738
241313,01-JUL-14,30-JUN-15,As Submitted,,949243,10076388
241314,01-OCT-13,30-SEP-14,Settled,12875425,7075780,10389686
241315,01-JUL-14,30-JUN-15,As Submitted,,1977856,16045328
241316,01-JAN-14,31-DEC-14,Settled,16935595,10099688,13390645
241317,01-JAN-14,31-DEC-14,Settled,13541931,4446018,9856793
241318,01-OCT-13,30-SEP-14,Settled,,4217629,15501057
241319,01-JAN-14,31-DEC-14,As Submitted,,4171356,15303483
241320,01-OCT-13,30-SEP-14,As Submitted,41718712,24093874,52349415
241321,01-JUL-14,30-JUN-15,As Submitted,9625565,4335689,6060864
241322,01-JAN-14,31-DEC-14,As Submitted,,4287783,26325182
241323,01-JUN-14,31-MAY-15,Settled,,2815997,8978344
241325,01-JAN-14,31-DEC-14,Amended,,10499345,39948096
241326,01-JUL-14,30-JUN-15,As Submitted,24887215,12195828,34259583
241327,01-JAN-14,31-DEC-14,Settled,,4827123,13030475
241328,01-JUL-14,30-JUN-15,As Submitted,,1437113,13697680
241329,01-JAN-14,31-DEC-14,Settled,72779735,38857850,86835729
241330,01-JUL-14,30-JUN-15,As Submitted,25888039,12599985,37869786
241331,01-JUL-14,30-JUN-15,As Submitted,,1917147,14427174
241332,01-MAY-14,30-APR-15,Settled,,4915296,18652644
241333,01-JAN-14,31-DEC-14,Settled,,2810651,20747779
241334,01-JAN-14,31-DEC-14,As Submitted,,8500212,16615286
241335,01-JUL-14,30-JUN-15,As Submitted,24353583,13791273,21121534
241336,01-OCT-13,30-SEP-14,As Submitted,11651049,5818636,9439558
241337,01-JAN-14,31-DEC-14,Settled,,2324352,6356072
241338,01-JAN-14,31-DEC-14,As Submitted,40662047,21511474,26424630
241339,01-JUL-14,30-JUN-15,Settled,12204245,5762035,10124682
241340,01-JUL-14,30-JUN-15,As Submitted,16210103,5094059,16235147
241341,01-OCT-13,30-SEP-14,Settled,10726591,5776330,6594315
241342,01-OCT-13,30-SEP-14,Settled,22819987,10327691,19944917
241343,01-JAN-14,31-DEC-14,Settled,16528918,10939427,20200884
241344,01-OCT-13,30-SEP-14,Settled,30003892,11386473,38445901
241345,01-JAN-14,31-DEC-14,As Submitted,,3585619,22485141
241346,01-JAN-14,31-DEC-14,Settled,,10257429,23588712
241347,01-JUL-14,30-JUN-15,As Submitted,19139782,10102369,14992265
241348,01-MAR-14,28-FEB-15,As Submitted,12789564,4616638,11580684
241349,01-OCT-13,30-JUN-14,As Submitted,24383503,10137422,24993587
241349,01-JUL-14,30-JUN-15,As Submitted,32944900,13398142,36810387
241350,01-OCT-13,30-SEP-14,As Submitted,,14247356,34660304
241351,01-JAN-14,31-DEC-14,Settled,,8544971,27267405
241352,01-JAN-14,31-DEC-14,As Submitted,,1998312,11577731
241353,01-APR-14,31-MAR-15,As Submitted,78788727,69621872,117646983
241354,01-JAN-14,31-DEC-14,As Submitted,,15643952,67827925
241355,01-JAN-14,31-DEC-14,As Submitted,40048968,24045973,45986669
241356,01-OCT-13,30-SEP-14,Settled,32466485,17027616,39994061
241357,01-JUL-14,30-JUN-15,Settled,22867961,10503412,25376023
241358,01-OCT-13,30-SEP-14,Settled,,1746,107216
241359,01-JUL-14,30-JUN-15,Amended,50047952,42575996,61244824
241360,01-JAN-14,30-JUN-14,Settled,12994282,3668314,13346396
241360,01-JUL-14,30-JUN-15,As Submitted,26073605,6806448,31704470
241361,01-JAN-14,31-DEC-14,As Submitted,,12560181,31288851
241362,01-JUL-14,30-JUN-15,Amended,56860201,32114014,76430262
241363,01-JAN-14,31-DEC-14,As Submitted,,15308143,35401030
241364,01-OCT-13,30-SEP-14,As Submitted,38572503,21192252,49581396
241365,01-JAN-14,31-DEC-14,Settled,,2935382,14173772
241366,01-JAN-14,31-DEC-14,As Submitted,26552221,18478041,29936922
241367,01-JAN-14,31-DEC-14,As Submitted,,14999167,76887280
241368,01-JUL-14,30-JUN-15,As Submitted,27774804,13808309,31046291
241369,01-JAN-14,31-DEC-14,Settled,,9071238,26808871
241370,01-JUL-14,30-JUN-15,As Submitted,,24411202,81523090
241371,01-JUL-14,30-JUN-15,As Submitted,,6007360,24648145
241372,01-OCT-13,30-SEP-14,Settled,14514844,9075694,11158918
241373,01-OCT-13,30-SEP-14,As Submitted,34283859,18774254,36965678
241374,01-JUL-14,30-JUN-15,As Submitted,,6566070,25827792
241375,01-JUL-14,30-JUN-15,As Submitted,10647228,6314796,9747099
241376,01-OCT-13,30-SEP-14,As Submitted,,11399974,29663399
241377,01-JUL-14,30-JUN-15,As Submitted,27125831,21080746,26669346
241378,01-JAN-14,31-DEC-14,Amended,55967629,28518685,84636314
241379,01-JAN-14,31-DEC-14,Settled,,1640435,18853005
241380,01-JUL-14,30-JUN-15,As Submitted,,36203308,51049672
241381,01-JUL-14,30-JUN-15,As Submitted,50319150,20362665,69695511
241991,01-AUG-14,31-JUL-15,Settled,,544262,
242004,01-SEP-14,31-AUG-15,As Submitted,74084217,157560230,5814171
242005,01-JUL-14,30-JUN-15,As Submitted,32001778,110033237,
243300,01-JAN-14,31-DEC-14,Settled,,221357623,181769971
243302,01-JAN-14,31-DEC-14,Settled,,895581446,304176997
244002,01-JUL-14,30-JUN-15,As Submitted,43896017,219348,
244005,01-JUL-14,30-JUN-15,Settled,4837655,5310,
244010,01-JUL-14,30-JUN-15,As Submitted,4437515,30807,
244011,01-JUL-14,30-JUN-15,Settled,4378741,26082,
244012,01-JUL-14,30-JUN-15,As Submitted,4771799,30191,
244013,01-JUL-14,30-JUN-15,Settled,4658287,32848,
244014,01-JUL-14,30-JUN-15,As Submitted,4445102,32396,
244015,01-JUL-14,30-JUN-15,As Submitted,5163441,30792,
244017,01-JUL-14,30-JUN-15,As Submitted,4645602,22675,
250001,01-JUL-14,30-JUN-15,As Submitted,731043607,1496390351,1302786193
250002,01-OCT-13,30-SEP-14,As Submitted,14923550,11554667,32029389
250004,01-OCT-13,30-SEP-14,Amended,440751619,818246781,836859262
250006,01-OCT-13,30-SEP-14,Settled,44759996,57854301,107643069
250007,01-OCT-13,30-SEP-14,Settled,88422464,387139114,402860811
250009,01-OCT-13,30-SEP-14,Amended,121908105,232424150,312535012
250010,01-OCT-13,30-SEP-14,As Submitted,11767837,10261013,15650685
250012,01-JAN-14,31-DEC-14,Settled,10161074,8814518,9150399
250015,01-OCT-13,31-DEC-13,As Submitted,9884799,10584474,14890250
250017,01-JUL-14,30-JUN-15,As Submitted,15592693,16639520,17872367
250018,01-OCT-13,30-SEP-14,Settled,10635050,9252534,3340841
250019,01-OCT-13,30-SEP-14,Amended,309941874,1202569521,1033572075
250020,01-OCT-13,30-SEP-14,As Submitted,15555502,23656796,24358560
250025,01-JAN-14,31-DEC-14,Settled,35671498,87356750,113648461
250027,01-JAN-14,31-DEC-14,Settled,14494519,7522995,9940074
250031,01-JUL-14,30-JUN-15,Settled,90272759,469499987,319166362
250034,01-OCT-13,30-SEP-14,Amended,149288620,242638934,320957105
250036,01-OCT-13,30-SEP-14,Settled,26558624,14369227,36638140
250038,01-JAN-14,31-DEC-14,Settled,32949964,48929393,126171401
250040,01-OCT-13,30-SEP-14,Settled,306689122,847361666,826629827
250042,01-JAN-14,31-DEC-14,Settled,53792699,155315063,189343206
250043,01-OCT-13,30-SEP-14,As Submitted,35692980,25785275,40726889
250044,01-OCT-13,30-SEP-14,Settled,20276668,31504566,47710659
250048,01-JAN-14,31-DEC-14,Amended,324750854,644091108,489737296
250049,01-OCT-13,30-SEP-14,As Submitted,5600279,3781809,2321348
250050,01-OCT-13,30-SEP-14,As Submitted,52319374,43104504,114958649
250057,01-OCT-13,30-SEP-14,Settled,56392486,39731769,126234439
250058,01-OCT-13,30-SEP-14,Amended,95462048,104968623,154395682
250059,01-OCT-13,30-NOV-13,As Submitted,2824813,1733504,3159909
250060,01-OCT-13,30-SEP-14,Settled,9816300,6457153,16471589
250061,01-OCT-13,30-SEP-14,As Submitted,19278274,13488284,9855450
250067,01-OCT-13,30-SEP-14,As Submitted,24399738,31066474,41849997
250069,01-JAN-14,31-DEC-14,As Submitted,107456218,226743954,175840804
250072,01-APR-14,30-SEP-14,Settled,68995067,292112763,282561806
250077,01-OCT-13,30-SEP-14,Settled,25015104,19042544,29238213
250078,01-OCT-13,30-SEP-14,Amended,308835095,720560897,438046760
250079,01-OCT-13,30-SEP-14,Settled,8034949,3254307,12398962
250081,01-OCT-13,30-SEP-14,Settled,27394172,23222986,41086936
250082,01-OCT-13,30-SEP-14,Amended,91195422,147801908,156667673
250084,01-OCT-13,30-SEP-14,Amended,34921428,115311976,107061187
250085,01-OCT-13,30-SEP-14,Settled,18007645,16656727,17454755
250093,01-APR-14,31-MAR-15,As Submitted,39543309,89826267,115785446
250094,01-APR-14,31-MAR-15,As Submitted,96325321,408062231,354918771
250095,01-OCT-13,30-SEP-14,Settled,20722673,11753224,21401452
250096,01-JAN-14,31-DEC-14,Settled,39725850,119258391,139633451
250097,01-OCT-13,30-SEP-14,Settled,101533159,103422154,190606818
250099,01-OCT-13,30-SEP-14,Amended,85947745,161852586,163437966
250100,01-OCT-13,30-SEP-14,Amended,134974276,243479073,309599729
250102,01-SEP-14,31-AUG-15,As Submitted,331129224,838930416,716297216
250104,01-OCT-13,30-SEP-14,Settled,130165399,248182148,247813963
250117,01-OCT-13,30-SEP-14,Settled,37312674,30799277,68143677
250122,01-OCT-13,30-SEP-14,Settled,34008856,162893929,133358582
250123,01-JAN-14,31-DEC-14,Settled,63612532,243257229,309027628
250124,01-JAN-14,31-DEC-14,As Submitted,16893977,15836986,31218056
250126,01-APR-14,31-MAR-15,Amended,11911020,13507798,19165676
250127,01-OCT-13,30-SEP-14,Settled,14625935,6072,265570
250128,01-JAN-14,31-DEC-14,Settled,35576125,38391106,67927180
250134,01-JUL-14,30-JUN-15,Amended,5059798,23824,4483
250136,01-JAN-14,31-DEC-14,Settled,34568735,75390598,115725824
250138,01-JAN-14,30-SEP-14,Settled,73931272,205609566,323516233
250141,01-OCT-13,30-SEP-14,Settled,237851854,547268065,479770813
250151,01-JAN-14,31-DEC-14,As Submitted,19544182,64558350,8913755
250152,01-JUL-14,30-JUN-15,Settled,50816206,64711541,24388635
250162,01-OCT-13,30-SEP-14,Settled,28783025,28290870,59272269
250163,01-JAN-14,31-DEC-14,Settled,2088433,2574066,1012050
250167,22-OCT-13,31-DEC-13,Settled,6529721,4551981,14001815
250167,01-JAN-14,31-DEC-14,Settled,31979674,31337654,109399757
250168,21-FEB-14,30-JUN-14,Settled,15010014,17382703,23174248
250168,01-JUL-14,30-JUN-15,Amended,43053652,46257383,69298919
251300,01-AUG-14,31-JUL-15,As Submitted,22083417,14476291,31415379
251302,01-JAN-14,31-DEC-14,As Submitted,19080442,8521377,21782920
251303,01-JAN-14,31-DEC-14,Settled,,16512831,22731236
251304,01-OCT-13,30-SEP-14,Settled,,19473877,12316818
251305,01-OCT-13,30-SEP-14,Settled,,4025554,9445799
251306,01-JAN-14,31-DEC-14,Settled,,1954840,7004486
251307,01-OCT-13,30-SEP-14,Settled,,11270044,12009887
251308,01-OCT-13,30-SEP-14,Settled,,7015713,24783232
251309,01-OCT-13,30-SEP-14,Settled,,9834301,21856354
251312,01-OCT-13,30-SEP-14,Settled,,8900528,17275678
251313,01-OCT-13,30-SEP-14,Amended,,6767571,32290071
251314,01-JAN-14,31-DEC-14,Settled,6655962,3636474,5266850
251315,01-SEP-14,31-AUG-15,As Submitted,,10813012,18363431
251316,01-JAN-14,31-DEC-14,Settled,,10435212,21309270
251317,01-JAN-14,31-DEC-14,Settled,12191837,8179478,12551101
251318,01-OCT-13,30-SEP-14,Settled,45937277,27647129,37349787
251319,01-JUL-14,30-JUN-15,Amended,,3693521,18633380
251320,01-JAN-14,31-DEC-14,Amended,11743107,26624083,17070847
251322,01-JAN-14,31-DEC-14,Settled,,7847516,30096075
251323,01-JAN-14,31-DEC-14,As Submitted,,6895865,16317524
251324,01-OCT-13,30-SEP-14,Settled,,2975195,10344598
251325,01-OCT-13,30-SEP-14,Settled,18113170,11075255,26268401
251326,01-OCT-13,30-SEP-14,Settled,12932366,9094286,8709525
251327,01-JAN-14,31-DEC-14,As Submitted,,7805708,18834812
251329,01-OCT-13,30-SEP-14,Settled,,788812,3424823
251330,01-MAY-14,30-APR-15,As Submitted,19287296,19643268,11248228
251331,01-OCT-13,30-SEP-14,Settled,16820697,13087121,10493289
251332,01-JAN-14,31-DEC-14,As Submitted,15395861,10121553,17331980
251333,01-OCT-13,30-SEP-14,Settled w/Audit,,12047470,10676802
251334,01-OCT-13,31-JUL-14,As Submitted,,5556045,7589375
251334,01-AUG-14,30-SEP-14,Amended,,1343641,784519
251335,01-JAN-14,31-DEC-14,As Submitted,,6254250,19441740
251336,01-DEC-13,30-SEP-14,Settled,14785730,8886843,18522542
252003,01-SEP-14,31-AUG-15,As Submitted,12275929,34359152,
252004,01-JAN-14,31-DEC-14,Settled,38454187,81694350,2472626
252005,01-JAN-14,31-DEC-14,Settled,17277842,47830611,
252006,01-AUG-14,31-JUL-15,Settled,13210265,57617662,
252007,01-MAR-14,28-FEB-15,Settled,23242866,71517502,
252008,01-JUL-14,30-JUN-15,Settled,12286776,41051892,168815
252009,01-SEP-14,31-AUG-15,As Submitted,13281468,60863726,
252010,01-SEP-14,31-AUG-15,Settled,9501678,31609108,
252012,01-OCT-13,30-SEP-14,Settled,13095993,69017538,
252013,01-NOV-13,31-OCT-14,Settled,11122224,31445292,4725489
254005,01-JAN-14,31-DEC-14,Settled,15552677,39999288,1966426
254007,01-JAN-14,31-DEC-14,Settled,12510455,45250685,1689900
254008,01-JUL-14,30-JUN-15,Settled,7388382,8930677,
254009,01-JUL-14,30-JUN-15,Settled,8232262,8817870,
254010,01-JUL-14,30-JUN-15,As Submitted,31977496,36074622,
260001,01-JUL-14,30-JUN-15,Amended,166701402,318429858,279472482
260004,01-JAN-14,31-DEC-14,Settled,12767513,4263282,20383398
260005,01-JAN-14,31-DEC-14,Settled,189022764,393782935,355386177
260006,01-JUL-14,30-JUN-15,As Submitted,352275854,413590836,461670979
260009,01-JUN-14,31-MAY-15,Settled,79398775,88941783,173528557
260011,01-JAN-14,31-DEC-14,Amended,118201533,175132747,187339620
260015,01-JAN-14,31-DEC-14,Amended,41659814,92743442,237421814
260017,01-JAN-14,31-DEC-14,As Submitted,135184102,225850322,399735799
260020,01-JUL-14,30-JUN-15,Amended,748494295,1464874934,1526399918
260022,01-JUN-14,31-MAY-15,Amended,48185624,134251344,160653177
260023,01-JUL-14,30-JUN-15,Settled,151880371,310382878,254893514
260024,01-JAN-14,31-DEC-14,Settled,25571697,16887935,39463679
260025,01-OCT-13,30-SEP-14,Settled,92436724,136471917,143356666
260027,01-JAN-14,31-DEC-14,Amended,304874414,1261437362,789257764
260032,01-JAN-14,31-DEC-14,Amended,1357313161,2631150773,1817714158
260034,01-JAN-14,31-DEC-14,Settled,30064640,21859194,72967532
260040,01-OCT-13,30-SEP-14,Amended,604044917,1071377033,1396124062
260047,01-JUL-14,30-JUN-15,Settled,103749789,124310422,225043807
260048,01-JUL-14,30-JUN-15,Amended,306029972,243432867,293730517
260050,01-JAN-14,31-DEC-14,Settled,48476643,24973407,71210244
260052,01-JUL-14,30-JUN-15,Amended,170340962,191141194,413305037
260057,01-OCT-13,30-SEP-14,As Submitted,43871050,36112897,83510922
260059,01-JUL-14,30-JUN-15,Settled,70254431,44900399,194555870
260061,01-JUL-14,30-JUN-15,As Submitted,31329326,31536186,49502199
260062,01-JAN-14,31-DEC-14,Settled,97804355,231526921,246107853
260064,01-JAN-14,31-DEC-14,Amended,64217567,36820537,105381464
260065,01-JUL-14,30-JUN-15,Amended,847379939,1481410051,1517785151
260068,01-JAN-14,31-DEC-14,As Submitted,265218973,449641830,359824047
260070,01-JAN-14,31-DEC-14,Settled,32955467,41668955,31143888
260074,01-NOV-13,31-OCT-14,Settled,41035011,99387443,152602145
260077,01-JUL-14,30-JUN-15,As Submitted,367147803,616993527,555125832
260078,01-JAN-14,31-DEC-14,As Submitted,88676580,96801204,208360249
260080,01-JAN-14,31-DEC-14,Settled,9458058,6150789,19990679
260081,01-JAN-14,31-DEC-14,Amended,152716238,307952928,252280441
260085,01-JUL-14,12-FEB-15,As Submitted,90785200,207113007,135341506
260091,01-JAN-14,31-DEC-14,Amended,468715028,1024105437,782782974
260094,01-OCT-13,30-SEP-14,Settled,118727273,169869858,313224448
260095,01-APR-14,31-MAR-15,Amended,213291811,984140046,576126772
260096,01-JUL-14,30-JUN-15,Settled,374088507,890946117,598387498
260097,01-JAN-14,31-DEC-14,Settled,57418979,42847148,110973087
260102,01-JUL-14,30-JUN-15,Settled,126201989,69275181,129114891
260104,01-JAN-14,31-DEC-14,Amended,325807262,749077135,634045737
260105,01-JUN-14,31-MAY-15,As Submitted,330344370,1162656438,580437836
260108,01-JAN-14,31-DEC-14,As Submitted,385775320,599519413,672368066
260110,01-JAN-14,31-DEC-14,As Submitted,227256436,369106591,388366644
260113,01-OCT-13,30-SEP-14,As Submitted,71867889,116883862,135757967
260116,01-APR-14,30-APR-15,As Submitted,36416229,70878490,109603171
260119,01-JAN-14,31-DEC-14,Amended,147136315,541210735,535623655
260137,01-APR-14,31-MAR-15,Settled,297600586,681254301,713156129
260138,01-JAN-14,31-DEC-14,Amended,461180179,1318793123,723393636
260141,01-JUL-14,30-JUN-15,As Submitted,613247685,1192044509,863209599
260142,01-MAY-14,30-APR-15,As Submitted,39247309,28963035,76434420
260147,01-JUL-14,15-SEP-14,Settled,1310567,237856,1654425
260160,01-JAN-14,31-DEC-14,Settled,18958058,10386637,43892970
260162,01-JAN-14,31-DEC-14,Settled,79666936,65894191,240638259
260163,01-JAN-14,31-DEC-14,As Submitted,47549240,39558338,108097487
260175,01-APR-14,31-MAR-15,As Submitted,66927700,51979458,154753757
260176,01-JUN-14,31-MAY-15,Settled,106883970,318589194,226988630
260177,01-JUL-14,30-JUN-15,Settled,144067597,273624554,246511347
260179,01-JUL-14,30-JUN-15,As Submitted,335712337,467719667,777022871
260180,01-JAN-14,31-DEC-14,Amended,234968039,449205198,459814460
260183,01-JUL-14,30-JUN-15,As Submitted,274843052,773194809,749358836
260186,01-MAY-14,30-APR-15,Settled,126543983,158474868,307213853
260190,01-OCT-13,30-SEP-14,Settled,68651084,173854056,181359661
260191,01-JAN-14,31-DEC-14,As Submitted,94926550,115989252,185843614
260193,01-JUL-14,12-FEB-15,As Submitted,40881228,87242712,69185259
260195,01-JUN-14,31-MAY-15,As Submitted,89284412,62964491,205777315
260200,01-JAN-14,31-DEC-14,Amended,121335250,275727258,310683273
260207,01-JAN-14,31-DEC-14,Settled,31376347,10319600,97753137
260209,01-JUL-14,31-DEC-14,Settled,7235819,3847767,11976814
260210,01-JAN-14,31-DEC-14,As Submitted,58727971,113807586,65438719
260214,01-JAN-14,31-DEC-14,Settled,45772827,115369277,209390029
260216,01-JAN-14,31-DEC-14,Settled,143214068,381090523,389164801
260219,01-JAN-14,31-DEC-14,Settled,54096117,61897957,80337585
260227,01-JAN-14,31-DEC-14,Settled,10287005,2154330,40723314
260228,01-JUL-14,04-FEB-15,As Submitted,27635736,13196712,44727072
260229,01-JAN-14,31-DEC-14,Settled,5902888,1694400,7210418
261301,01-NOV-13,31-OCT-14,Settled,,2537922,6196075
261302,01-OCT-13,30-SEP-14,Settled w/Audit,18298514,9194472,18342817
261303,01-JUL-14,30-JUN-15,Settled,,5044847,12796910
261305,01-JUL-14,30-JUN-15,Settled,12787596,7609041,12393059
261306,01-NOV-13,31-OCT-14,Reopened,,2031109,5910923
261307,01-JUL-14,30-JUN-15,Reopened,,5521031,24451631
261308,01-SEP-14,31-AUG-15,Settled,,6093231,36811354
261309,01-JAN-14,31-DEC-14,Settled,,7676322,32270317
261310,01-JUL-14,30-JUN-15,Settled,,9718929,27280993
261311,01-APR-14,31-MAR-15,Reopened,,17572202,76752768
261312,01-APR-14,31-MAR-15,Settled,,4453595,27125593
261313,01-JAN-14,31-DEC-14,Settled,,9154368,32359398
261314,01-JAN-14,31-DEC-14,Settled,,5176143,20592589
261315,01-JAN-14,31-DEC-14,Settled,,207673,41129112
261316,01-JUL-14,30-JUN-15,Settled,,9568089,31305909
261317,01-JUL-14,30-JUN-15,Settled,,4347174,30219838
261318,01-JUL-14,30-JUN-15,Settled,,5613948,30456107
261319,01-JAN-14,31-DEC-14,Settled,,15701669,57539991
261320,01-OCT-13,30-SEP-14,Settled,,29618578,73641195
261321,01-JAN-14,31-DEC-14,Settled,,17365432,62388551
261322,01-OCT-13,30-SEP-14,Settled,,10855550,40622476
261323,01-FEB-14,31-JAN-15,Settled,,4690440,14278688
261324,01-JAN-14,31-DEC-14,Settled,51303676,70459404,106684565
261325,01-JAN-14,31-DEC-14,Settled,,13564646,34958554
261327,01-NOV-13,31-OCT-14,Settled,,10824147,29389523
261328,01-APR-14,31-MAR-15,As Submitted,,4090554,14216476
261329,01-OCT-13,30-SEP-14,Settled,,12700918,59730634
261330,01-MAY-14,30-APR-15,Settled,,14157459,60912653
261331,01-APR-14,31-MAR-15,Settled,,16438928,72683678
261332,01-JUL-14,30-JUN-15,Settled,,2974292,21349594
261333,01-JUL-14,30-JUN-15,As Submitted,,5271238,32106756
261334,01-OCT-13,30-SEP-14,Settled,,2879186,9052443
261335,01-JUL-14,30-JUN-15,Settled,,5616857,21572321
261336,01-JUL-14,30-JUN-15,Settled,,2484598,13276191
261337,01-JAN-14,31-DEC-14,Settled,45113704,21611559,100628612
261993,01-SEP-14,31-AUG-15,As Submitted,,1729620,
262001,01-JUL-14,31-OCT-14,Settled,9430704,6764668,4205372
262010,01-SEP-14,31-AUG-15,Settled,31166147,128183030,
262011,01-SEP-14,31-AUG-15,Settled,31982545,97690047,
262013,01-NOV-13,31-OCT-14,Settled,16287597,46064830,
262014,01-MAR-14,28-FEB-15,Settled,12767125,39335853,
262015,01-JAN-14,31-DEC-14,Settled,11806421,37513553,
262016,01-JAN-14,31-DEC-14,Settled,11971762,37221506,
262017,01-NOV-13,31-OCT-14,Settled,17929389,49328011,
262018,01-JAN-14,31-AUG-14,Settled,11657389,33594432,
262018,01-SEP-14,31-AUG-15,Settled,17202462,53388438,
262019,01-JUL-14,30-JUN-15,As Submitted,12451713,33453957,4798
262020,01-JAN-14,31-DEC-14,Settled,13886845,42266980,
262021,01-APR-14,31-MAR-15,Settled,14318767,58723057,
263027,01-JAN-14,31-DEC-14,Settled,14906145,29064071,
263028,01-JUN-14,31-MAY-15,Amended,33512967,54784799,12420111
263029,01-JAN-14,31-DEC-14,As Submitted,25470181,46562601,
263030,01-JAN-14,31-DEC-14,Settled,9293053,23884876,
263031,01-JUL-14,30-JUN-15,Settled,59051456,71654478,84064218
263032,21-MAY-14,31-DEC-14,Settled,8773272,12216663,
263301,01-JAN-14,31-DEC-14,Settled,,575989250,305792258
263302,01-JUL-14,30-JUN-15,Amended,,954664301,771618953
263303,01-JUL-14,30-JUN-15,Settled,,28635972,2047397
264004,01-JUL-14,30-JUN-15,Settled,82930397,99243478,113267
264005,01-JUL-14,30-JUN-15,Settled,60669378,65526207,800
264007,01-JUL-14,30-JUN-15,Settled,22106092,24512689,
264008,01-JUL-14,30-JUN-15,Settled,15593279,17427733,
264010,01-JUL-14,30-JUN-15,Settled,32529261,38588896,
264012,01-JAN-14,31-DEC-14,Settled,31578585,36275520,23256812
264017,01-JAN-14,31-DEC-14,Settled,13437515,39096340,2156823
264018,01-JAN-14,31-DEC-14,Settled,21362591,54229098,8100
264020,01-JUL-14,30-JUN-15,Settled,12167121,19512039,
264024,01-JAN-14,31-DEC-14,Settled,18263068,73531145,
264025,01-JUL-14,30-JUN-15,Settled,15821839,17949180,
264029,01-JAN-14,31-DEC-14,Settled,6377750,16979600,
264030,16-JUN-14,31-DEC-14,Settled,2412064,4131785,64400
270003,01-JUN-14,31-MAY-15,As Submitted,139618921,113244431,183285213
270004,01-JUL-14,30-JUN-15,Amended,359029697,411698749,490010394
270012,01-JAN-14,31-DEC-14,Amended,277254646,361646438,364002806
270014,01-JAN-14,31-DEC-14,Settled,194313092,301144074,297116489
270017,01-JAN-14,31-DEC-14,As Submitted,83310181,139229110,117752467
270023,01-JUL-14,15-JAN-15,As Submitted,69465482,78910704,95332208
270032,01-JUL-14,30-JUN-15,As Submitted,50389880,39872176,64137879
270049,01-JAN-14,31-DEC-14,Settled w/Audit,281860123,448816704,387177383
270051,01-APR-14,31-MAR-15,Amended,225636896,250676703,258074094
270057,01-JAN-14,31-DEC-14,As Submitted,149649648,109720853,163961192
270074,01-OCT-13,30-SEP-14,Settled,17303921,24528,370110
270086,01-JAN-14,31-DEC-14,Settled,31021664,17696097,63834562
270087,01-APR-14,31-MAR-15,Settled,34419813,9928273,84742143
271300,01-JUL-14,30-JUN-15,Settled,,1743887,9372771
271301,01-JUL-14,30-JUN-15,Settled,8983445,3190702,5788692
271302,01-JUL-14,30-JUN-15,Settled,2572800,1128814,551673
271303,01-JUL-14,30-JUN-15,Settled,,2183309,1037633
271304,01-JUL-14,30-JUN-15,Settled,5770787,2481364,2056412
271305,01-JUL-14,30-JUN-15,Settled,,1969411,1115134
271306,01-JUL-14,30-JUN-15,Settled,,2285513,1662384
271307,01-JUL-14,30-APR-15,Settled,5558005,2338464,3360279
271308,01-MAY-14,30-APR-15,Settled,,2409547,2580102
271309,01-JUL-14,30-JUN-15,Settled,,1432693,580677
271310,01-JUL-14,30-JUN-15,Settled,1767759,1169747,120494
271311,01-JUL-14,30-JUN-15,Settled,3257971,2010554,1255309
