PROVIDER_NUMBER,FYB,FYE,STATUS,C000001_20000_00500,C000001_20000_00600,C000001_20000_00700
131327,01-JAN-11,31-DEC-11,Settled w/Audit,,23751543,38604887
131328,01-OCT-10,31-DEC-11,Settled w/Audit,,28524020,43561370
132001,01-OCT-10,30-SEP-11,Settled,17220829,35909389,26791
132002,01-FEB-11,31-JAN-12,Settled,18309450,41229925,65301
132003,01-JAN-11,31-DEC-11,Settled,15376355,29107202,30898
133025,01-JUN-11,31-MAY-12,Settled,44378585,20676272,45855878
134002,01-OCT-10,30-SEP-11,Settled,14285751,56963421,3065250
134009,01-JAN-11,31-DEC-11,Settled,5501145,5852541,885463
134010,01-JUL-11,30-JUN-12,Settled,18577339,18931049,
134011,01-JAN-11,31-DEC-11,Settled,8737208,8120631,
134014,01-OCT-10,30-SEP-11,Settled,1512238,3368133,
140001,01-JUL-11,30-JUN-12,Reopened,59849419,49509924,106346685
140002,01-JAN-11,31-DEC-11,Settled,92136517,163068295,194394918
140007,01-JAN-11,31-DEC-11,Settled,361438853,956775533,689750904
140008,01-JUL-11,30-JUN-12,Settled,119082312,445389929,260531090
140010,01-OCT-10,30-SEP-11,Settled,886870081,1222930670,1538128344
140011,01-APR-11,31-MAR-12,Settled,89781000,133989610,180058813
140012,01-JAN-11,31-DEC-11,Settled,93256250,133926051,177547890
140013,01-JAN-11,31-DEC-11,Settled,97298832,176497479,189269270
140015,01-OCT-10,30-SEP-11,Reopened,194734794,335078526,312974036
140018,01-JUL-11,30-JUN-12,Settled,210621812,579826214,404286540
140019,01-SEP-11,31-AUG-12,Settled,13532118,8157816,21888267
140026,01-JUL-11,30-JUN-12,Settled,42281954,41632524,93684186
140029,01-JUL-11,30-JUN-12,Settled w/Audit,223399019,593164465,709934493
140030,01-MAY-11,30-APR-12,Reopened,253827916,544558640,452204533
140032,01-JUL-11,30-JUN-12,Settled,90543064,112004923,151674225
140033,01-DEC-10,30-NOV-11,Settled,16245505,48676832,39608976
140034,01-JAN-11,31-DEC-11,Settled,77413408,102171068,142776344
140040,01-MAY-11,30-APR-12,Settled,52595472,173334693,185892305
140043,01-MAY-11,30-APR-12,Settled,116296127,175218329,315226514
140046,01-JAN-11,31-DEC-11,Reopened,92693468,149336420,163598618
140048,01-JAN-11,31-DEC-11,Settled,141097633,292685526,181985388
140049,01-MAY-11,30-APR-12,Settled,130816084,388972878,284487968
140051,01-OCT-10,30-SEP-11,Settled,141623496,293522635,211619206
140052,01-JAN-11,31-DEC-11,Settled,71213394,132610295,233632625
140053,01-JUL-11,30-JUN-12,Settled,320599196,658754636,510726195
140054,01-OCT-10,30-SEP-11,Reopened,197159249,514081887,407815668
140058,01-OCT-10,30-SEP-11,Settled,67042733,79992319,135390687
140059,01-JUL-11,30-JUN-12,Settled,22513196,13265722,40879618
140062,01-JAN-11,31-DEC-11,Settled,294201284,646379581,519317901
140063,01-JUL-11,30-JUN-12,Settled,85098454,139482579,189572788
140064,01-OCT-10,30-SEP-11,Reopened,58222603,98329935,159062507
140065,01-NOV-10,31-OCT-11,Settled,140920997,335751325,258842292
140067,01-OCT-10,30-SEP-11,Settled,574585681,1722151535,972052480
140068,01-APR-11,31-MAR-12,Settled,53498308,106934488,51254049
140077,01-JAN-11,31-DEC-11,Settled,55423297,32092377,66900906
140080,01-JUL-11,30-JUN-12,Settled,122294688,383123091,244966211
140082,01-JUN-11,31-MAY-12,Settled,100832022,302666528,220605345
140083,01-JUL-11,30-JUN-12,Settled w/Audit,62865996,62770044,23364346
140084,01-DEC-10,30-NOV-11,Settled,122006935,524702164,372422941
140088,01-JUL-11,30-JUN-12,Settled,814150258,2083618740,1479163924
140089,01-JUL-11,30-JUN-12,Settled,44108578,34788580,79787828
140091,01-JAN-11,31-DEC-11,Settled,325907462,806288267,455983437
140093,01-JAN-11,31-DEC-11,Settled,113282386,202873723,256612453
140095,01-JUL-11,30-JUN-12,Settled w/Audit,81540036,154621523,140813309
140100,01-JUL-11,30-JUN-12,Settled,246808240,175090409,795787226
140101,01-JAN-11,31-DEC-11,Settled,100983098,100714854,216006747
140103,01-JAN-11,31-DEC-11,Reopened,65238587,118635506,48326701
140110,01-MAY-11,30-APR-12,Settled,67285920,63907372,115042393
140113,01-JAN-11,31-DEC-11,Settled,124218631,280475513,281606460
140114,01-OCT-10,30-SEP-11,Settled,210146951,683180497,438472110
140115,01-JUL-11,30-JUN-12,Settled,43261729,79386894,58048441
140116,01-JUL-11,30-JUN-12,Settled,193046818,302317651,337448246
140117,01-JUL-11,30-JUN-12,Settled,245774355,667181707,413578951
140118,01-JAN-11,31-DEC-11,Settled,124150944,280585095,187674096
140119,01-JUL-11,30-JUN-12,Amended,740009483,1806990964,1170188189
140120,01-MAY-11,30-APR-12,Settled,57370602,99229441,139799520
140122,01-JAN-11,31-DEC-11,Settled w/Audit,245331873,477156452,493564433
140124,01-DEC-10,30-NOV-11,Amended,642992787,452202169,289499796
140125,01-JAN-11,31-DEC-11,Reopened,70751832,394472886,229184303
140127,01-JAN-11,31-DEC-11,Reopened,133714621,223258639,171277946
140130,01-SEP-11,31-AUG-12,Reopened,210059022,251806810,434492721
140133,01-JUL-11,30-JUN-12,Settled,96871412,236325972,154788192
140135,01-OCT-10,30-SEP-11,Settled,176190366,260581224,493051823
140137,01-JAN-11,31-DEC-11,Reopened,29275274,17561675,50573794
140143,01-OCT-10,30-SEP-11,Settled,51932459,50080158,83602904
140145,01-JUL-11,30-JUN-12,Settled,34496117,18903192,68211558
140147,01-OCT-10,30-SEP-11,Settled,31717178,45409130,62813908
140148,01-OCT-10,30-SEP-11,Settled,407056803,835238732,628126324
140150,01-JUL-11,30-JUN-12,Settled w/Audit,628630654,956997982,853442222
140151,01-JUL-11,30-JUN-12,Settled,21358626,51040313,28300759
140155,01-JAN-11,31-DEC-11,Settled,119969450,283971099,308859174
140158,01-JUL-11,30-JUN-12,Settled,205632369,333104489,272024198
140160,01-JAN-11,31-DEC-11,Settled,89633058,112198595,163255266
140161,01-OCT-10,30-SEP-11,Settled,34428993,43416201,91637769
140162,01-OCT-10,30-SEP-11,Reopened,88829467,222885649,205134837
140164,01-APR-11,31-MAR-12,Settled,169624624,272735382,279839097
140166,01-JUL-11,30-JUN-12,Settled,97903593,199172045,213221819
140167,01-OCT-10,30-SEP-11,Settled,30032351,20721615,50751421
140172,01-JAN-11,31-DEC-11,Settled,273614136,625587282,403160707
140174,01-JAN-11,31-DEC-11,Settled,141446080,384852911,342727349
140176,01-JUL-11,30-JUN-12,Settled,123048917,167475093,202865271
140177,01-APR-11,31-MAR-12,Settled,76431506,206586764,105711780
140179,01-JUL-11,30-JUN-12,Settled,162760947,438459447,338834760
140180,01-JUL-11,30-JUN-12,Settled w/Audit,244769871,661901231,362933700
140181,01-JAN-11,31-DEC-11,Settled,39471391,91644045,24265241
140182,01-JAN-11,31-DEC-11,Settled,278893726,693713504,444818634
140184,01-MAY-11,30-APR-12,Settled,63135170,226818075,180966143
140185,01-JAN-11,31-DEC-11,Settled,225255415,476897204,406625623
140186,01-JAN-11,31-DEC-11,Settled,183530652,335748388,384460813
140187,01-JUL-11,30-JUN-12,Reopened,126411414,266284809,242139432
140189,01-JUL-11,30-JUN-12,Settled,119418986,123825423,279932951
140191,01-OCT-10,30-SEP-11,Settled,274686455,446526762,521294601
140197,01-OCT-10,30-SEP-11,Settled,37448519,59460835,12722157
140200,01-JUL-11,30-JUN-12,Reopened,337411577,675208152,620094048
140202,01-JAN-11,31-DEC-11,Settled,252198869,741720095,498291272
140206,01-OCT-10,30-SEP-11,Settled,83999635,166578037,104910733
140208,01-JAN-11,31-DEC-11,Settled,707488071,1790621152,615760106
140209,01-JAN-11,31-DEC-11,Settled,257816117,520001616,564062687
140210,01-JUL-11,30-JUN-12,Reopened,37780808,23516704,71988536
140211,01-JUL-11,30-JUN-12,Settled,156301324,289633178,362205202
140213,01-OCT-10,30-SEP-11,Settled,208961715,353742578,438142816
140217,01-JAN-11,31-DEC-11,Settled,143253542,349125912,305856730
140223,01-JAN-11,31-DEC-11,Settled,509964848,1106702572,591719474
140224,01-JUL-11,30-JUN-12,Settled,163893470,409404999,271992079
140228,01-JUN-11,31-MAY-12,Settled w/Audit,296556532,639858034,654146324
140231,01-JUL-11,30-JUN-12,Settled,424695886,723918595,1033025103
140233,01-OCT-10,30-SEP-11,Reopened,236295532,470703719,431897114
140234,01-JUL-11,30-JUN-12,Settled,50779396,56120886,122352136
140239,01-JAN-11,31-DEC-11,Reopened,261033603,531899568,297756133
140240,01-JUL-11,30-JUN-12,As Submitted,72243901,230964235,118513540
140242,01-JUL-11,30-JUN-12,Settled,509995704,1183584967,1176446354
140250,01-JAN-11,31-DEC-11,Settled,166617051,360264436,254386280
140251,01-JUL-11,30-JUN-12,Settled,119698630,346758212,211003950
140252,01-OCT-10,30-SEP-11,Reopened,401291827,785857749,705348991
140258,01-JAN-11,31-DEC-11,Settled w/Audit,387757142,962740748,693977669
140275,01-JUL-11,30-JUN-12,Reopened,70699675,99286474,102323480
140276,01-JUL-11,30-JUN-12,Amended,604591519,994133212,892317253
140280,01-JAN-11,31-DEC-11,Reopened,227645801,330924669,296625548
140281,01-SEP-11,31-AUG-12,Amended,1067646586,2774575316,1980396636
140286,01-MAY-11,30-APR-12,Settled,127802469,178240445,209431163
140288,01-JAN-11,31-DEC-11,Settled,322089956,760812829,436762079
140289,01-JAN-11,31-DEC-11,Settled,100211046,148979359,210090154
140290,01-JAN-11,31-DEC-11,Settled w/Audit,265924548,661553073,590941656
140291,01-JAN-11,31-DEC-11,Settled,215456423,344502202,328573058
140292,01-JAN-11,31-DEC-11,Settled w/Audit,64717688,145401167,86330733
140294,01-JAN-11,31-DEC-11,Settled,22563652,49915310,97977999
140300,01-DEC-10,30-NOV-11,Settled,76618115,16944715,48670248
140301,01-DEC-10,31-AUG-11,Settled,51502818,11256803,29631780
140304,01-JAN-11,31-DEC-11,Settled,96199121,171172715,223971440
140306,23-FEB-11,31-AUG-11,Settled,5497203,2732603,9501
141300,01-SEP-11,31-AUG-12,Settled,,2417576,11837248
141301,01-JUL-11,30-JUN-12,Settled,22943548,3153046,26589557
141302,01-OCT-10,30-SEP-11,Settled,16024216,6278133,10457086
141303,01-MAY-11,30-APR-12,Settled,,3314740,22141170
141304,01-JUL-11,30-JUN-12,As Submitted,,2614647,16663622
141305,01-JUL-11,30-JUN-12,Settled w/Audit,,6378754,22966868
141306,01-JUL-11,30-JUN-12,Settled w/Audit,,2703227,20751229
141307,01-MAY-11,30-APR-12,Settled,,3546598,26808380
141308,01-MAY-11,30-APR-12,Reopened,,3112316,16852212
141309,01-JAN-11,31-DEC-11,Settled,,5351035,21407643
141310,01-APR-11,31-MAR-12,Settled,,13785783,38271156
141311,01-JUL-11,30-JUN-12,Settled,23446121,13196755,43283356
141312,01-MAY-11,30-APR-12,Settled,,7252723,35796550
141313,01-OCT-10,30-SEP-11,Reopened,,4369874,25375558
141315,01-OCT-10,30-SEP-11,Settled,,7542361,34190766
141316,01-OCT-10,30-SEP-11,Settled,20370344,12479686,38375006
141317,01-OCT-10,30-SEP-11,Settled,43081295,27990433,63112718
141318,01-OCT-10,30-SEP-11,Settled,,9660459,40303723
141319,01-JUN-11,31-MAY-12,Settled w/Audit,27540310,17631488,36977242
141320,01-JAN-11,31-DEC-11,Settled,,5308120,47801963
141321,01-JUL-11,30-JUN-12,As Submitted,,2744136,24768163
141322,01-OCT-10,30-SEP-11,Settled,,13659797,52497446
141323,01-APR-11,31-MAR-12,Settled,,7992333,32436687
141324,01-APR-11,31-MAR-12,Settled,,8152884,24219907
141325,01-OCT-10,30-SEP-11,Settled,,10346910,35847673
141326,01-JUL-11,30-JUN-12,Reopened,,5852095,17138239
141327,01-JAN-11,31-DEC-11,Settled,,13757368,37953461
141328,01-APR-11,31-MAR-12,Settled,,4019144,9251241
141329,01-JUL-11,30-JUN-12,Settled w/Audit,11280151,5701289,8692258
141330,01-JUL-11,30-JUN-12,Settled,,15864904,22503007
141331,01-JUL-11,30-JUN-12,Settled,,6677544,19102608
141332,01-JUL-11,30-JUN-12,Settled,,4470998,24100451
141333,01-MAR-11,29-FEB-12,Settled,,4286700,27516839
141334,01-APR-11,31-MAR-12,Settled,,12151152,95947557
141335,01-JUL-11,30-JUN-12,As Submitted,21991815,15735546,38738198
141336,01-JUL-11,30-JUN-12,Settled,,14617294,40925829
141337,01-MAY-11,30-APR-12,Settled,,16841174,48312025
141338,01-JUL-11,30-JUN-12,Settled,,4887709,25346690
141339,01-OCT-10,30-SEP-11,Settled,28171914,19613852,42651868
141340,01-MAY-11,30-APR-12,Settled,,25477900,68428046
141341,01-JAN-11,31-DEC-11,Settled,,3850280,29111164
141342,01-JAN-11,31-DEC-11,Settled w/Audit,,12656801,43843564
141343,01-MAY-11,30-APR-12,Settled,32621058,13013276,56074467
141344,01-JUL-11,30-JUN-12,Settled,,6471425,17684738
141345,01-APR-11,31-MAR-12,Settled,,8940745,34672865
141346,01-JAN-11,31-DEC-11,Settled w/Audit,19064894,19657144,36652970
141347,01-AUG-11,31-JUL-12,Settled,,6230986,23735083
141348,01-JUL-11,30-JUN-12,Settled,17411743,27484556,62088565
141349,01-JUL-11,30-JUN-12,Settled,,7696623,41484686
141350,01-JUL-11,30-JUN-12,Settled,,15208305,61625549
141351,01-MAR-11,29-FEB-12,Settled,,10561951,30733911
141990,01-JAN-11,31-DEC-11,As Submitted,,113779,
142006,01-SEP-11,31-AUG-12,Settled,23179012,67638932,
142008,01-SEP-11,31-AUG-12,Reopened,87509950,335828854,
142009,01-SEP-11,31-AUG-12,Settled,48618334,176159119,
142010,01-JUN-11,31-MAY-12,Settled,70081841,182261205,1645226
142011,01-JUL-11,30-JUN-12,Settled,71767473,255513259,45133688
142013,01-MAY-11,30-APR-12,Settled,17504703,46974442,
142014,01-SEP-11,31-AUG-12,As Submitted,12350169,27267599,
143025,01-JUL-11,30-JUN-12,Settled,34050237,69908533,14766335
143026,01-SEP-11,31-AUG-12,Settled,127603064,183725035,145944495
143027,01-JUL-11,30-JUN-12,Settled,57464751,73079069,15066137
143028,01-JAN-11,31-DEC-11,As Submitted,17524433,29648726,4200779
143300,01-SEP-11,31-AUG-12,Settled,,788208162,516776523
143301,01-JUL-11,30-JUN-12,Settled,,25790951,15926100
144005,01-JAN-11,31-DEC-11,Settled,17629592,39670687,3456524
144009,01-JAN-11,31-DEC-11,Settled,23584196,55029675,3871765
144010,01-JUL-11,30-JUN-12,Settled,34280372,390590,
144016,01-JUL-11,30-JUN-12,Settled,35037326,443250,
144021,01-JUL-11,30-JUN-12,Settled,27828960,341955,
144023,01-JUL-11,30-JUN-12,Settled,18955263,197220,
144026,01-JAN-11,31-DEC-11,Settled,23833785,49177620,6929833
144028,01-JUL-11,30-JUN-12,Settled,37467360,315833,
144029,01-JAN-11,31-DEC-11,Settled,8472311,24351389,2785408
144031,01-JAN-11,31-DEC-11,Settled,45671358,78783635,38981876
144035,01-JUL-11,30-JUN-12,Settled,36142585,62222437,31032768
144037,01-JUL-11,30-JUN-12,Settled,86471235,1829321,
144038,01-JUL-11,30-JUN-12,Settled,62860331,997404,
150001,01-JAN-11,31-DEC-11,Settled,60835535,55232233,120362593
150002,01-JAN-11,31-DEC-11,Reopened,245521155,447165064,262392629
150003,01-JAN-11,31-DEC-11,Reopened,55240005,67986842,101099783
150004,01-JAN-11,31-DEC-11,Settled,139017519,252579544,150241622
150005,01-JAN-11,31-DEC-11,Settled,125763090,119073688,242265902
150006,01-JAN-11,31-DEC-11,Settled,133895511,229851499,230044158
150007,01-JAN-11,31-DEC-11,Settled,103891437,103501075,200303120
150008,01-JUL-11,30-JUN-12,Settled,116218852,181420215,146845484
150009,01-JAN-11,31-DEC-11,Settled w/Audit,138729397,247387944,187033796
150010,01-JUL-11,30-JUN-12,Settled,98965102,149126167,217096784
150011,01-JUL-11,30-JUN-12,Settled,99818991,101106138,239401111
150012,01-JUL-11,30-JUN-12,Settled,237017770,419310898,284323927
150015,01-JAN-11,31-DEC-11,Settled,102786881,162864744,174456544
150017,01-JUL-11,30-JUN-12,Reopened,283215450,1004795716,598376321
150018,01-JAN-11,31-DEC-11,Settled,198527675,329201502,242435513
150021,01-JAN-11,31-DEC-11,Settled w/Audit,421903260,802167127,578719378
150022,01-JAN-11,31-DEC-11,Settled,31184374,31590486,84421322
150023,01-SEP-11,31-AUG-12,Settled,311475353,501501242,550348787
150024,01-JAN-11,31-DEC-11,Settled w/Audit,441947475,426713097,565150165
150026,01-JAN-11,31-DEC-11,Settled,152282276,153476962,249029625
150030,01-JAN-11,31-DEC-11,Settled,55329077,57107540,104089961
150033,01-JAN-11,31-DEC-11,Settled,166022065,299664200,210568259
150034,01-JUL-11,30-JUN-12,Settled,161627266,280068940,256581191
150035,01-JAN-11,31-DEC-11,Settled,187332060,463766558,500072994
150037,01-JAN-11,31-DEC-11,Settled,73351304,65654557,118133999
150038,01-JAN-11,30-JUN-11,Reopened,18073622,21103324,52440833
150038,01-JUL-11,31-DEC-11,Settled,24512705,16846667,52732673
150042,01-JAN-11,31-DEC-11,Settled,121539424,135215386,204814971
150044,01-JAN-11,31-DEC-11,Settled,184469881,331956014,347526910
150045,01-OCT-10,30-SEP-11,Settled,34913293,24618943,63973984
150046,01-SEP-11,31-AUG-12,Reopened,95634834,224047818,247484715
150047,01-JUN-11,31-MAY-12,Reopened,85047944,215440909,151943496
150048,01-JAN-11,31-DEC-11,Settled w/Audit,219533776,237307533,273008642
150051,01-JAN-11,31-DEC-11,Settled,271868218,339528240,351200462
150056,01-JAN-11,31-DEC-11,Settled w/Audit,1503813325,3193071854,2062383898
150057,01-JAN-11,31-DEC-11,Reopened,70381915,124179597,137696188
150058,01-JAN-11,31-DEC-11,Settled w/Audit,276569981,640913034,344392257
150059,01-JAN-11,31-DEC-11,Settled,96488556,132498833,156288102
150061,01-JAN-11,31-DEC-11,Settled,39252524,32469298,51986490
150064,01-OCT-10,30-SEP-11,Settled,37370074,30546998,71279008
150065,01-JAN-11,31-DEC-11,Settled,81138278,66911604,179165666
150069,01-JAN-11,31-DEC-11,Settled,59035805,57163781,131689980
150072,01-JAN-11,31-DEC-11,Settled,37420501,34963611,90715195
150074,01-JAN-11,31-DEC-11,Reopened,218836598,288252048,421103597
150075,01-OCT-10,30-SEP-11,Settled,27811256,57957637,75159940
150076,01-JUL-11,30-JUN-12,Settled,37195409,42064867,88652043
150082,01-OCT-10,30-SEP-11,Reopened,369717115,720386201,626753315
150084,01-JUL-11,30-JUN-12,Settled w/Audit,682743681,1644857517,1082672755
150086,01-JAN-11,31-DEC-11,Settled,69864370,70033059,108140806
150088,01-JUL-11,30-JUN-12,Settled,182558309,192707813,370660622
150089,01-JAN-11,31-DEC-11,Settled w/Audit,265599667,622449683,406441710
150090,01-JAN-11,31-DEC-11,Settled,100521615,218667016,131088613
150091,01-JAN-11,31-DEC-11,Settled,30922420,32018058,76359956
150097,01-JAN-11,31-DEC-11,Reopened,61829688,53687725,137642532
150100,01-JUL-11,30-JUN-12,Settled,289032442,589159220,556767703
150101,01-JAN-11,31-DEC-11,Settled,31778143,25523821,59991214
150102,01-JAN-11,31-DEC-11,Settled,22056033,16710253,50234862
150104,01-JAN-11,31-DEC-11,Settled,55461807,49335934,151982619
150109,01-JAN-11,31-DEC-11,Settled,191738329,343076970,316009307
150112,01-JAN-11,31-DEC-11,Settled,180266102,178939492,232599330
150113,01-JAN-11,31-DEC-11,Settled,94824271,114510806,184412373
150115,01-JUL-11,30-JUN-12,Settled,105671593,93741074,153521959
150125,01-JUL-11,30-JUN-12,Settled,354570917,577478028,504195021
150126,01-JAN-11,31-DEC-11,Settled,153551298,250743530,262666215
150128,01-JAN-11,31-DEC-11,Settled,122987842,249486996,196463439
150129,01-SEP-11,31-AUG-12,Settled,35854291,54213761,88644613
150133,01-MAR-11,29-FEB-12,Settled,55628292,114893816,240711013
150146,01-JAN-11,31-DEC-11,Settled,28439024,28274606,82740185
150149,01-JAN-11,31-DEC-11,Settled,39253027,53635765,28434295
150150,01-APR-11,31-MAR-12,Reopened,75326085,161858256,231171600
150153,01-JUL-11,30-JUN-12,Reopened,111136287,301961548,96683632
150154,01-JAN-11,31-DEC-11,Settled,91383048,195737890,170434384
150157,01-JUL-11,30-JUN-12,Settled,99006223,186881902,153013917
150158,01-JAN-11,31-DEC-11,Reopened,135310646,187109407,243291614
150160,01-JAN-11,31-DEC-11,Settled,77151624,78103924,140404350
150161,01-JAN-11,31-DEC-11,Settled,202789826,293958268,221421431
150162,01-JAN-11,31-DEC-11,Settled,254877612,347286943,602343556
150163,01-MAY-11,30-APR-12,Settled,10979820,18314625,11969325
150164,01-JAN-11,31-DEC-11,Reopened,40288261,43630857,70978732
150165,01-JAN-11,31-DEC-11,Settled,29366533,25000895,54861309
150166,01-JAN-11,31-DEC-11,Settled,23126022,33847264,30887637
150167,01-JAN-11,31-DEC-11,Settled,44349700,115157050,27931536
150168,01-JAN-11,31-DEC-11,Settled,39599349,121238590,107274614
150169,01-JAN-11,31-DEC-11,Settled,239123571,492821334,271622988
150172,01-JAN-11,31-DEC-11,Settled,9267159,7857893,33754893
150173,01-JAN-11,31-DEC-11,Settled,193902789,309156950,360259466
150175,01-OCT-10,30-SEP-11,Reopened,35096003,65887477,56838265
150176,01-JAN-11,31-DEC-11,Settled,25210835,48474963,12554336
150177,01-JAN-11,31-DEC-11,Settled,22784000,30629224,30704564
151300,01-MAY-11,30-APR-12,Reopened,,5717714,18711536
151301,01-JUL-11,30-JUN-12,Reopened,,17103574,58108278
151302,01-JAN-11,31-DEC-11,Reopened,,8204799,31687064
151303,01-JUL-11,30-JUN-12,Reopened,,4473245,43155916
151304,01-JAN-11,31-DEC-11,Settled,15683016,5525528,38210226
151305,01-OCT-10,30-SEP-11,Settled,,8428800,25048118
151306,01-JAN-11,31-DEC-11,Settled,22885838,5538492,46392573
151307,01-JUL-11,30-JUN-12,Reopened,,10153798,49834223
151308,01-JUL-11,30-JUN-12,Reopened,,9857418,49308302
151309,01-JUL-11,30-JUN-12,Reopened,,9156421,48339394
151310,01-JAN-11,31-DEC-11,Settled,28073852,15551752,52374217
151311,01-JAN-11,31-DEC-11,Settled w/Audit,,20259851,52708372
151312,01-JAN-11,30-JUN-11,Settled,,5491871,21960702
151312,01-JUL-11,31-DEC-11,Settled,11898642,4858463,21868071
151313,01-JAN-11,31-DEC-11,Settled,26753573,15555157,53839530
151314,01-JUL-11,30-JUN-12,Settled,17815146,8790879,39657871
151315,01-OCT-10,30-SEP-11,Settled,,12891593,56462551
151316,01-JUL-11,30-JUN-12,Reopened,,14192687,51230120
151317,01-JAN-11,31-DEC-11,Reopened,,9854710,34266206
151318,01-JAN-11,31-DEC-11,Settled w/Audit,,27542197,72676606
151319,01-OCT-10,30-SEP-11,Settled,20268470,9942017,33167877
151320,01-OCT-10,30-SEP-11,Settled,21787683,14124976,43377749
151322,01-JAN-11,31-DEC-11,Settled,24419584,19506772,43951781
151323,01-JAN-11,31-DEC-11,Settled,21569554,16696548,35789570
151324,01-JAN-11,31-DEC-11,Settled,31473697,11526495,33967815
151325,01-JUL-11,30-JUN-12,Settled,15711712,16387600,18325841
151326,01-SEP-11,31-AUG-12,Reopened,,15781444,53177120
151327,01-JAN-11,31-DEC-11,Settled,20228299,12477428,40326911
151328,01-JAN-11,31-DEC-11,Settled w/Audit,,29657926,97186368
151329,01-JAN-11,31-DEC-11,Settled w/Audit,,22977457,83956995
151330,01-JAN-11,31-DEC-11,Settled,35235344,32457866,49687829
151331,01-JAN-11,31-DEC-11,Settled,33262036,27135622,72958113
151332,01-JAN-11,31-DEC-11,Settled,36994640,15160898,60588124
151333,01-JAN-11,31-DEC-11,Settled,24925177,13224227,42692572
151334,01-JAN-11,31-DEC-11,Settled,19483877,12129750,42985897
151335,01-JUL-11,30-JUN-12,Reopened,,16820763,45028873
152007,01-SEP-11,31-AUG-12,Reopened,18275770,58544518,
152008,01-SEP-11,31-AUG-12,Settled,20228635,75672336,
152012,01-AUG-11,31-JUL-12,Settled,22651578,78351355,
152013,01-SEP-11,31-AUG-12,Reopened,15863521,35471387,
152014,01-JAN-11,31-DEC-11,Settled,21375365,50648483,
152016,01-JUL-11,30-JUN-12,Reopened,11788838,33197656,
152018,01-DEC-10,30-NOV-11,Settled,14058159,59155926,
152020,01-JUL-11,30-JUN-12,Settled,39406008,110000033,259315
152021,01-JUL-11,30-JUN-12,Settled,11308303,27159002,
152024,01-FEB-11,31-JAN-12,Reopened,18558363,88875070,
152025,01-SEP-11,31-MAY-12,Settled,5773980,13164689,
152026,01-NOV-10,31-OCT-11,Settled,9445447,22700237,
152027,25-OCT-10,31-OCT-11,Settled,7472728,13768986,
152028,25-OCT-10,31-OCT-11,Settled,14570604,35340639,
153025,01-JAN-11,31-DEC-11,Reopened,17297502,47098812,3904964
153028,01-JAN-11,31-DEC-11,Settled,34464963,67760061,13584803
153030,01-OCT-10,30-SEP-11,Settled,8237737,19072424,26488
153037,01-JAN-11,31-DEC-11,Settled,17165773,41292763,13758839
153039,01-JAN-11,31-DEC-11,Settled,13256340,13132143,12776140
153040,01-JAN-11,31-DEC-11,Settled,4282588,9207061,
154005,01-JAN-11,31-DEC-11,Settled,3380409,5767947,
154009,01-JUL-11,30-JUN-12,Settled,11689598,5085610,9296853
154011,01-JUL-11,30-JUN-12,Settled,6446232,3466731,5387529
154014,01-JUL-11,30-JUN-12,Settled,13065797,4162242,11998067
154018,01-JUL-11,30-JUN-12,Settled,32927358,382205,
154019,01-JUL-11,30-JUN-12,Settled,32160371,511804,
154020,01-JUL-11,30-JUN-12,Settled,19086629,4955508,16071629
154021,01-JUL-11,30-JUN-12,Settled,3875950,1433071,3185772
154024,01-AUG-11,31-JUL-12,Settled,9347489,23677189,3031342
154031,01-JUL-11,30-JUN-12,Settled,24994472,5734953,25428178
154034,01-JUL-11,31-DEC-11,Settled,6991182,14706692,2043024
154035,01-JUL-11,30-JUN-12,Settled,11242643,1917014,17945652
154041,01-JAN-11,31-DEC-11,Settled,7157792,19219847,420221
154047,01-SEP-11,31-AUG-12,Settled,7954721,22382192,43915
154050,01-JUL-11,30-JUN-12,Settled,9036744,4216873,14276152
154051,01-JAN-11,31-DEC-11,Settled,13857318,40084366,2301125
154052,01-JUL-11,30-JUN-12,Settled,7041700,3396139,5434534
154053,01-JUL-11,30-JUN-12,Settled,8724915,4660569,11626968
154054,01-JAN-11,31-DEC-11,Settled,4842915,11160686,
154055,01-JAN-11,31-DEC-11,Settled,5721454,12170889,3972643
160001,01-NOV-10,31-OCT-11,Settled,50935212,49023483,69303421
160005,01-JUL-11,30-JUN-12,Reopened,48904209,43796676,67111217
160008,01-OCT-10,30-SEP-11,Settled,26980762,20194029,35778960
160013,01-JAN-11,31-DEC-11,Settled,34366978,24566352,70602742
160016,01-JAN-11,31-DEC-11,Settled,78679097,107432356,109926984
160024,01-JAN-11,31-DEC-11,Reopened,101676215,179823411,165202067
160028,01-JUL-11,30-JUN-12,Reopened,86344184,194263657,159230659
160029,01-JUL-11,30-JUN-12,Settled,120249043,201675571,149510824
160030,01-JUL-11,30-JUN-12,Reopened,141700085,215769178,205892821
160032,01-JUL-11,30-JUN-12,Settled w/Audit,30074287,22227062,41553376
160033,01-JUL-11,30-JUN-12,Settled w/Audit,269158704,413243733,384444761
160040,01-JUL-11,30-JUN-12,Settled,26986955,30529540,57379091
160045,01-JAN-11,31-DEC-11,Settled,225441315,402670227,347617540
160047,01-JAN-11,31-DEC-11,Settled,79665594,119166900,126160923
160057,01-JUL-11,30-JUN-12,Reopened,131855345,153030703,188783620
160058,01-JUL-11,30-JUN-12,Reopened,862588589,1366181105,1183884753
